Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Main Purpose","Outputs and Type","Power - Output","Voltage - Output","Current - Output","Voltage - Input","Regulator Topology","Frequency - Switching","Board Type","Supplied Contents","Utilized IC / Part"
http://www.linear.com/docs/37119,-,DC679A-ND,DC679A,Linear Technology/Analog Devices,BOARD DEMO FOR LT3463EDD,6,36,"135.46000","0","1","-","Active","DC/DC, Positive and Negative","2, Non-Isolated","-","20V","9mA, 13mA","2.7V ~ 6V","Boost, Inverting","-","Fully Populated","Board(s)","LT3463"
http://www.linear.com/docs/35685,-,DC1260A-A-ND,DC1260A-A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3539EDCB,4,52,"135.46000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","1.8V ~ 5V","2A","0.7V ~ 5.5V","Boost","1MHz","Fully Populated","Board(s)","LTC3539EDCB"
http://www.linear.com/docs/36084,-,DC1499A-ND,DC1499A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3631EDD,4,47,"135.46000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","100mA","4.5V ~ 45V","Buck","350kHz","Fully Populated","Board(s)","LTC3631"
http://www.linear.com/docs/35101,-,DC1023A-ND,DC1023A,Linear Technology/Analog Devices,BOARD DEMO FOR LT3505EDD,3,45,"135.46000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","1A","6V ~ 36V","Buck","2.2MHz","Fully Populated","Board(s)","LT3505"
http://www.linear.com/docs/35459,-,DC1159A-ND,DC1159A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3565EDD,3,304,"135.46000","0","1","*","Active","DC/DC, Step Down","1, Non-Isolated","-","-","1.25A","2.5V ~ 5.5V","Buck","2.25MHz","Fully Populated","Board(s)","LTC3565"
http://www.linear.com/docs/35718,-,DC1273A-ND,DC1273A,Linear Technology/Analog Devices,BOARD DEMO FOR LT1938EDD,3,151,"135.46000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","2.2A","4.5V ~ 25V","Buck","800kHz","Fully Populated","Board(s)","LT1938"
http://www.linear.com/docs/38245,-,DC1290A-B-ND,DC1290A-B,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3775EUD,3,47,"135.46000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.2V","10A","5V ~ 36V","Buck","330kHz","Fully Populated","Board(s)","LTC3775"
http://www.linear.com/docs/36033,-,DC1443A-ND,DC1443A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3101EUF,3,105,"135.46000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.linear.com/docs/38550,-,DC1451A-ND,DC1451A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3127EDD,3,32,"135.46000","0","1","-","Active","DC/DC, Step Up or Down","1, Non-Isolated","-","3.8V","1A","1.8V ~ 5.5V","Buck-Boost","-","Fully Populated","Board(s)","LTC3127"
http://www.linear.com/docs/36906,-,DC568A-ND,DC568A,Linear Technology/Analog Devices,DEMO BAORD FOR LTC3407EMSE,3,70,"135.46000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.linear.com/docs/37053,-,DC652A-ND,DC652A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3412AEFE,3,23,"135.46000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.linear.com/docs/37594,-,DC860A-ND,DC860A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3422EDD,3,95,"135.46000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","3.3V","600mA","1.8V ~ 3V","Boost","1MHz","Fully Populated","Board(s)","LTC3422"
http://www.linear.com/docs/43815,-,DC1228A-ND,DC1228A,Linear Technology/Analog Devices,BOARD DEMO FOR LT3573EMSE,3,233,"135.46000","0","1","-","Active","AC/DC, Primary Side","1, Isolated","-","5V","1A","10V ~ 30V","Flyback","238kHz","Fully Populated","Board(s)","LT3573"
http://www.linear.com/docs/35685,-,DC1260A-B-ND,DC1260A-B,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3539EDCB-2,2,29,"135.46000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","1.8V ~ 5V","2A","0.7V ~ 5.5V","Boost","2MHz","Fully Populated","Board(s)","LTC3539EDCB-2"
http://www.linear.com/docs/35712,-,DC1271A-ND,DC1271A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3854EDDB,2,262,"135.46000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.5V","15A","4.5V ~ 14V","Buck","400kHz","Fully Populated","Board(s)","LTC3854"
http://www.linear.com/docs/38410,-,DC1527A-ND,DC1527A,Linear Technology/Analog Devices,BOARD DEMO FOR LT3971EMSE,2,58,"135.46000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","1.2A","4.5V ~ 38V","Buck","800kHz","Fully Populated","Board(s)","LT3971"
http://www.linear.com/docs/40226,-,DC1728A-ND,DC1728A,Linear Technology/Analog Devices,BOARD DEMO FOR LT3015,0,34,"135.46000","0","1","-","Active","-","-","-","-1.8V ~ -15V","1.5A","-1.8V ~ -30V","Buck","-","Fully Populated","Board(s)","LT3015"
https://d1d2qsbl8m0m72.cloudfront.net/en/products/databook/applinote/ic/power/acdc_converter/bm2p0161-evk-003_ug-e.pdf,//media.digikey.com/Photos/Rohm%20Photos/BM2P0161-EVK-003.jpg,BM2P0161-EVK-003-ND,BM2P0161-EVK-003,Rohm Semiconductor,BM2P0161 REFERENCE BOARD. AC/DC,3,0,"137.20000","0","1","*","Active","AC/DC, Primary and Secondary Side","1, Non-Isolated","24W","12V","2A","90 ~ 264 VAC","Flyback","65kHz","Fully Populated","Board(s)","BM2P0161"
//media.digikey.com/pdf/Data%20Sheets/Analog%20Devices%20PDFs/DC2616A-B_DM_2-2-18.PDF,-,DC2616A-B-ND,DC2616A-B,Linear Technology/Analog Devices,LTM4645 DEMO BOARD 75A POLY PHAS,3,61,"140.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","1V","75A","6V ~ 15V","Buck","600kHz","Fully Populated","Board(s)","LTM4645"
http://www.analog.com/media/en/technical-documentation/data-sheets/4636f.pdf,-,DC2448A-B-ND,DC2448A-B,Linear Technology/Analog Devices,LTM4636 DEMO BOARD 120A POLYPHAS,3,38,"143.44000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","0.6V ~ 3.3V","-","4.7V ~ 15V","Buck","-","Fully Populated","Board(s)","LTM4636"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/DC2506A_UG-1349.pdf,-,DC2506A-ND,DC2506A,Linear Technology/Analog Devices,LTC3894EFE DEMO BOARD 6V = VIN =,7,68,"150.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","3A","6V ~ 150V","Buck","150kHz","Fully Populated","Board(s)","LTC3894"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/DC2521A_UG-1403.pdf,-,DC2521A-A-ND,DC2521A-A,Linear Technology/Analog Devices,LT8608EDC DEMO BOARD 5.5V TO 42V,5,226,"150.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","1.5A","5.5V ~ 42V","Buck","2MHz","Fully Populated","Board(s)","LT8608"
http://www.linear.com/docs/40431,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1708A.jpg,DC1708A-ND,DC1708A,Linear Technology/Analog Devices,EVAL BOARD BUCK REG LTC3634,4,205,"150.00000","0","1","-","Active","Special Purpose DC/DC, DDR Memory Supply","2, Non-Isolated","-","-","3A","3.6V ~ 15V","Buck","1MHz","Fully Populated","Board(s)","LTC3634"
http://www.linear.com/docs/40093,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1839A.jpg,DC1839A-ND,DC1839A,Linear Technology/Analog Devices,EVAL BOARD BUCK REG LTC3634,4,41,"150.00000","0","1","-","Active","Special Purpose DC/DC, DDR Memory Supply","2, Non-Isolated","-","1.5V, 1.8V or 2.5V","3A, 3A","3.6V ~ 15V","Buck","1MHz","Fully Populated","Board(s)","LTC3634"
http://www.linear.com/docs/39561,//media.digikey.com/photos/Linear%20Tech%20Photos/DC1185B-A.JPG,DC1185B-A-ND,DC1185B-A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3850EUF,4,41,"150.00000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","1.8V, 2V","10A, 10A","6.5V ~ 14V","Buck","500kHz","Fully Populated","Board(s)","LTC3850"
http://www.linear.com/docs/37291,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC755A.jpg,DC755A-ND,DC755A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3443EDE,4,59,"150.00000","0","1","-","Active","DC/DC, Step Up or Down","1, Non-Isolated","-","3.3V","1A","2.4V ~ 5.5V","Buck-Boost","600kHz","Fully Populated","Board(s)","LTC3443"
https://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/DC2173A.pdf,-,DC2173A-ND,DC2173A,Linear Technology/Analog Devices,LTC3769IUFD DEMO BOARD,4,95,"150.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","48V","6A","6V ~ 60V","Boost","150kHz","Fully Populated","Board(s)","LTC3769"
http://www.linear.com/docs/43088,//media.digikey.com/photos/Linear%20Tech%20Photos/DC1953A.JPG,DC1953A-ND,DC1953A,Linear Technology/Analog Devices,EVAL BOARD BUCK REG LTC3374,3,16,"150.00000","0","1","-","Active","DC/DC, Step Down","8, Non-Isolated","-","1V, 1.2V, 1.5V, 1.8V, 2V, 2.5V, 3V, 3.3V","1A, 1A, 1A, 1A, 1A, 1A, 1A, 1A","2.25V ~ 5.5V","Buck","2MHz","Fully Populated","Board(s)","LTC3374"
http://www.linear.com/docs/35652,//media.digikey.com/photos/Linear%20Tech%20Photos/DC1242A.JPG,DC1242A-ND,DC1242A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3537EUD,3,25,"150.00000","0","1","-","Active","DC/DC, Step Up with LDO","2, Non-Isolated","-","-","-","0.68V ~ 5.5V","Boost","2.2MHz","Fully Populated","Board(s)","LTC3537"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/dc2297afb.pdf,-,DC2297A-A-ND,DC2297A-A,Linear Technology/Analog Devices,LT8570 DEMO BOARD 5V TO 10V INPU,3,31,"150.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","12V, 12V","60mA, 125mA","5V ~ 10V","Boost","1.5MHz","Fully Populated","Board(s)","LT8570, LT8570-1"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/dc2297afb.pdf,-,DC2297A-B-ND,DC2297A-B,Linear Technology/Analog Devices,LT8570-1 DEMO BOARD 5V TO 10V IN,2,18,"150.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","12V, 12V","60mA, 125mA","5V ~ 10V","Boost","1.5MHz","Fully Populated","Board(s)","LT8570, LT8570-1"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/DC2521A_UG-1403.pdf,-,DC2521A-B-ND,DC2521A-B,Linear Technology/Analog Devices,LT8608BEDC DEMO BOARD 5.5V TO 42,2,226,"150.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","1.5A","5.5V ~ 42V","Buck","2MHz","Fully Populated","Board(s)","LT8608B"
https://www.infineon.com/dgdl/Infineon-ApplicationNote_EvaluationBoard_EVAL_12W_3PH_SM_P7-AN-v01_00-EN.pdf?fileId=5546d46269e1c019016a7f8ee5ed40c1,-,EVAL12W3PHSMP7TOBO1-ND,EVAL12W3PHSMP7TOBO1,Infineon Technologies,EVAL 12W 950V COOLMOS,3,0,"150.94000","0","1","CoolMOS™ P7","Active","AC/DC, Primary Side","1, Isolated","12W","12V","1A","185 ~ 460 VAC","Flyback","-","Fully Populated","Board(s)","ICE5QSAG, IPD95R1K2P7"
http://www.ti.com/lit/pdf/snva270,-,296-52405-ND,LM3679TL-1.8EV,Texas Instruments,BOARD EVALUATION LM3679TL-1.8,3,0,"154.72000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.8V","350mA","2.5V ~ 5.5V","Buck","3MHz","Fully Populated","Board(s)","LM3679"
http://www.ti.com/lit/pdf/snvu231,-,296-49825-ND,LP8728EVM,Texas Instruments,EVAL MODULE FOR LP8728,2,17,"154.72000","0","1","-","Active","DC/DC, Step Down","4, Non-Isolated","-","1.25V, 1.8V, 2.65V, 3.3V","-","4.5V ~ 5.5V","Buck","3.3MHz","Fully Populated","Board(s)","LP8728"
http://www.ti.com/lit/pdf/snvu458,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_LP8731YZREVM.jpg,296-49826-ND,LP8731YZREVM,Texas Instruments,EVAL BOARD FOR LP8731YZR,2,0,"154.72000","0","1","-","Active","DC/DC, Step Down with LDO","4, Non-Isolated","-","-","-","2.8V ~ 5.5V","Buck","2.1MHz","Fully Populated","Board(s)","LP8731-Q1"
http://www.ti.com/lit/pdf/snvu630,-,296-50760-ND,LM34936EVM,Texas Instruments,DEVELOPMENT POWER MANAGEMENT,2,26,"154.72000","0","1","-","Active","DC/DC, Step Up or Down","1, Non-Isolated","-","12V","6A","6V ~ 24V","Buck-Boost","300kHz","Fully Populated","Board(s)","LM34936"
https://www.intersil.com/content/dam/Intersil/documents/isl9/isl95338eval1z-user-guide.pdf,//media.digikey.com/Photos/Intersil%20Photos/MFG_ISL95338EVAL1Z.jpg,ISL95338EVAL1Z-ND,ISL95338EVAL1Z,Renesas Electronics America Inc.,EVAL BOARD FOR ISL95338,14,0,"156.25000","0","1","-","Active","DC/DC, Step Up or Down","1, Non-Isolated","-","2.4V ~ 20V","-","3.8V ~ 24V","Buck-Boost","-","Fully Populated","Board(s)","ISL95338"
http://www.linear.com/docs/45569,-,DC2221A-ND,DC2221A,Linear Technology/Analog Devices,DEMO BRD FOR LTC3807EFE,5,106,"156.25000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","12V","15A","16V ~ 38V","Buck","120kHz","Fully Populated","Board(s)","LTC3807EFE"
http://www.linear.com/docs/58934,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC2234A.jpg,DC2234A-ND,DC2234A,Linear Technology/Analog Devices,DEMO BOARD FOR LT8711EFE,5,228,"156.25000","0","1","-","Active","DC/DC, Step Up or Down","1, Non-Isolated","-","12V","4A","4.5V ~ 40V","Boost, SEPIC","200kHz","Fully Populated","Board(s)","LT8711"
https://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/DC2784A-A.pdf,-,DC2784A-A-ND,DC2784A-A,Linear Technology/Analog Devices,LTM4700 DEMO BOARD,3,0,"160.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","0.5V ~ 1.8V","-","4.5V ~ 16V","Buck","500kHz","Fully Populated","Board(s)","LTM4700"
http://www.linear.com/docs/40182,-,DC1516A-A-ND,DC1516A-A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3833EFE,5,37,"169.32000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.5V","15A","4.5V ~ 24V","Buck","300kHz","Fully Populated","Board(s)","LTC3833"
http://www.linear.com/docs/35208,-,DC1060A-ND,DC1060A,Linear Technology/Analog Devices,BOARD DEMO LT3508EFE/LT3508EUF,3,24,"169.32000","0","1","-","Active","DC/DC, Step Up","4, Non-Isolated","-","1.8V, 3.3V, 5V","1A, 1.4A","5V ~ 16V, 6V ~ 36V","Buck","700kHz, 1.6MHz","Fully Populated","Board(s)","LT3508EFE, LT3508EUF"
http://www.linear.com/docs/35279,-,DC1087A-ND,DC1087A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3546UFD,3,17,"169.32000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","1.2V, 2.5V","3A, 1A","2.5V ~ 5.5V","Buck","1.5MHz","Fully Populated","Board(s)","LTC3546"
http://www.linear.com/docs/35378,-,DC1123A-ND,DC1123A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3562EUD,3,118,"169.32000","0","1","-","Active","DC/DC, Step Down","4, Non-Isolated","-","-","600mA, 600mA, 400mA, 400mA","2.85V ~ 5.5V","Buck","2.25MHz","Fully Populated","Board(s)","LTC3562"
http://www.linear.com/docs/40658,-,DC1727A-ND,DC1727A,Linear Technology/Analog Devices,BOARD DEMO FOR LT3641EFE,3,2,"169.32000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","1.8V, 5V","800mA, 1000mA","7V ~ 42V","Buck","2MHz","Fully Populated","Board(s)","LT3641"
http://www.linear.com/docs/38619,-,DC524A-ND,DC524A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3704EMS,3,44,"169.32000","0","1","-","Active","DC/DC, Negative Inverter","1, Non-Isolated","-","-5.2V","2.5A","5V ~ 15V","Inverting","300kHz","Fully Populated","Board(s)","LTC3704"
http://www.linear.com/docs/37959,//media.digikey.com/Photos/Linear%20Tech%20Photos/MFG_DC1149A.jpg,DC1149A-ND,DC1149A,Linear Technology/Analog Devices,BOARD DEMO FOR LT3680EMSE,2,72,"169.32000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","3.5A","6.3V ~ 36V","Buck","600kHz","Fully Populated","Board(s)","LT3680"
http://www.linear.com/docs/35754,-,DC1286A-A-ND,DC1286A-A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3862EGN,2,80,"169.32000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","48V","5A","5V ~ 36V","Boost","200kHz","Fully Populated","Board(s)","LTC3862"
http://www.linear.com/docs/38346,-,DC1526A-ND,DC1526A,Linear Technology/Analog Devices,BOARD DEMO FOR LT3991EMSE,2,12,"169.32000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","1.2A","4.5V ~ 55V","Buck","2MHz","Fully Populated","Board(s)","LT3991"
http://www.linear.com/docs/36673,-,DC477A-ND,DC477A,Linear Technology/Analog Devices,BOARD DEMO FOR LT1683EG,2,8,"169.32000","0","1","-","Active","DC/DC, Step Down","1, Isolated","-","5V","2A","36V ~ 72V","Buck","-","Fully Populated","Board(s)","LT1683"
http://www.linear.com/docs/36761,//media.digikey.com/Photos/Linear%20Tech%20Photos/MFG_DC511A.jpg,DC511A-ND,DC511A,Linear Technology/Analog Devices,BOARD DEMO FOR LT3439EFE,2,39,"169.32000","0","1","-","Active","DC/DC, Positive and Negative","2, Isolated","-","12V, -12V","80mA","5V","-","-","Fully Populated","Board(s)","LT3439"
http://www.linear.com/docs/36897,-,DC565A-ND,DC565A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3421EUF,2,5,"169.32000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","3.3V","1A","1.8V ~ 3.2V","Boost","1MHz","Fully Populated","Board(s)","LT3421"
http://www.linear.com/docs/37167,//media.digikey.com/Photos/Linear%20Tech%20Photos/MFG_DC700A.jpg,DC700A-ND,DC700A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3428EDD,2,72,"169.32000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","3.3V or 5V","2A","1.8V ~ 4.5V","Boost","2.4MHz","Fully Populated","Board(s)","LTC3428"
http://www.linear.com/docs/37801,-,DC938A-ND,DC938A,Linear Technology/Analog Devices,BOARD DEMO FOR LTC3530EDD,2,37,"169.32000","0","1","-","Active","DC/DC, Step Up or Down","1, Non-Isolated","-","3.3V","500mA","1.8V ~ 5.5V","Buck-Boost","-","Fully Populated","Board(s)","LTC3530"
http://www.linear.com/docs/52380,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1778B-A.JPG,DC1778B-A-ND,DC1778B-A,Linear Technology/Analog Devices,EVAL BOARD BUCK REG LTC3883,3,38,"175.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.8V","20A","6.5V ~ 24V","Buck","425kHz","Fully Populated","Board(s)","LTC3883"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/DC2727A_UG-1321.pdf,-,DC2727A-ND,DC2727A,Linear Technology/Analog Devices,LTC3892-2EUH DEMO BOARD 6V = VIN,3,88,"175.00000","0","1","-","Active","DC/DC, Step Up or Down","2, Non-Isolated","-","3.3V, 12V","3A, 10A","6V ~ 40V","Buck-Boost, SEPIC","250kHz","Fully Populated","Board(s)","LTC3892-2"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/dc1517afa.pdf,-,DC1517A-ND,DC1517A,Linear Technology/Analog Devices,LT3511EMS DEMO BOARD 36V = VIN,3,362,"175.00000","0","1","-","Active","DC/DC, Step Down","1, Isolated","-","5V","300mA","36V ~ 75V","Flyback","-","Fully Populated","Board(s)","LT3511"
http://www.linear.com/docs/37507,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC830A.jpg,DC830A-ND,DC830A,Linear Technology/Analog Devices,BOARD EVAL FOR LT1952EGN,2,174,"175.00000","0","1","-","Active","DC/DC, Step Down","1, Isolated","-","3.3V","40A","36V ~ 75V","Buck","300kHz","Fully Populated","Board(s)","LT1952-1"
http://www.analog.com/media/en/technical-documentation/data-sheets/4636f.pdf,-,DC2448A-C-ND,DC2448A-C,Linear Technology/Analog Devices,LTM4636 DEMO BOARD 160A POLYPHAS,3,37,"175.31000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","0.6V ~ 3.3V","-","4.7V ~ 15V","Buck","-","Fully Populated","Board(s)","LTM4636"
//media.digikey.com/pdf/Data%20Sheets/Analog%20Devices%20PDFs/DC2448A-D_DM_6-14-18.PDF,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC2448A-D.jpg,DC2448A-D-ND,DC2448A-D,Linear Technology/Analog Devices,LTM4636-1 DEMO BOARD 160A POLYPH,3,36,"175.31000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","0.9V","160A","9V ~ 15V","Buck","350kHz","Fully Populated","Board(s)","LTM4636-1"
//media.digikey.com/pdf/Data%20Sheets/Analog%20Devices%20PDFs/DC2616A-D_DM_2-2-18.PDF,-,DC2616A-D-ND,DC2616A-D,Linear Technology/Analog Devices,LTM4647 DEMO BOARD 120A OLY PHAS,3,34,"175.31000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","1V","120A","6V ~ 15V","Buck","600kHz","Fully Populated","Board(s)","LTM4647"
https://www.artesyn.com/power/assets/lga50d-jlpj_jlp1j_evalboarduse1547129904_techref.pdf,-,454-1950-ND,LGA50D-EVAL-KIT-JLPJ,Artesyn Embedded Technologies,EVALUATION KIT FOR LOW-PROFILE L,3,0,"180.25000","0","1","-","Active","DC/DC, Step Down","3, Non-Isolated","-","1.2V, 1.2V, 1.2V","-","7.5V ~ 14V","Buck","-","Fully Populated","Board(s), Cable(s), Accessories","LGA50D"
https://www.artesyn.com/power/assets/lga50d-jj_jsbj_evalboarduserma1541764237.pdf,-,454-1951-ND,LGA50D-EVAL-KIT-JSBJ,Artesyn Embedded Technologies,EVALUATION KIT FOR LGA50D NON-IS,3,0,"180.25000","0","1","-","Active","DC/DC, Step Down","3, Non-Isolated","-","1.2V, 1.2V, 1.2V","-","7.5V ~ 14V","Buck","-","Fully Populated","Board(s), Cable(s), Accessories","LGA50D"
http://www.ti.com/lit/pdf/snva423,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_LM5039EVAL%5ENOPB.jpg,296-52413-ND,LM5039EVAL/NOPB,Texas Instruments,BOARD EVAL FOR LM5039,3,23,"181.72000","0","1","-","Active","DC/DC, Step Down","1, Isolated","-","3.3V","30A","36V ~ 75V","Buck","400kHz","Fully Populated","Board(s)","LM5039"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/dc2174afb.pdf,-,DC2174A-A-ND,DC2174A-A,Linear Technology/Analog Devices,LTC3882EUJ DEMO BOARD 7V = VIN =,3,57,"187.50000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","1.5V, 1V","35A, 35A","7V ~ 14V","Buck","500kHz","Fully Populated","Board(s)","LTC3882EUJ"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/DC2312AFB.PDF,-,DC2312A-A-ND,DC2312A-A,Linear Technology/Analog Devices,LTC3882EUJ-1 DEMO BOARD 7V = VIN,2,62,"187.50000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","1V, 1.5V","35A, 35A","7V ~ 14V","Buck","500kHz","Fully Populated","Board(s)","LTC3882EUJ-1"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/DC2312AFB.PDF,-,DC2312A-B-ND,DC2312A-B,Linear Technology/Analog Devices,LTC3882EUJ-1 DEMO BOARD 7V = VIN,2,52,"187.50000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1V","70A","7V ~ 14V","Buck","450kHz","Fully Populated","Board(s)","LTC3882EUJ-1"
//media.digikey.com/pdf/Data%20Sheets/Analog%20Devices%20PDFs/DC2616A-C_DM_2-2-18.PDF,-,DC2616A-C-ND,DC2616A-C,Linear Technology/Analog Devices,LTM4645 DEMO BOARD 100A POLY PHA,3,38,"195.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","1V","100A","6V ~ 15V","Buck","600kHz","Fully Populated","Board(s)","LTM4645"
//media.digikey.com/pdf/Data%20Sheets/Analog%20Devices%20PDFs/DC2718A_DemoManual_Rev0_Dec2018.pdf,-,DC2718A-ND,DC2718A,Linear Technology/Analog Devices,LT8316 DEMO BOARD,4,220,"200.00000","0","1","-","Active","DC/DC, Step Down","1, Isolated","-","12V","3A","100V ~ 600V","Flyback","-","Fully Populated","Board(s)","LT8316"
https://www.analog.com/media/en/technical-documentation/data-sheets/LT8316.pdf,-,DC2793A-ND,DC2793A,Linear Technology/Analog Devices,LT8316 DEMO BOARD,4,6,"200.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","7A","140V ~ 450V","Flyback","-","Fully Populated","Board(s)","LT8316"
https://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/DC2781A.pdf,-,DC2781A-ND,DC2781A,Linear Technology/Analog Devices,"NONISOLATED BUCK CONV, 19V TO 60",3,168,"200.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","-","-","-","Buck","-","Fully Populated","Board(s)","-"
http://www.linear.com/docs/46130,//media.digikey.com/Photos/Linear%20Tech%20Photos/MFG_DC2172A.jpg,DC2172A-ND,DC2172A,Linear Technology/Analog Devices,DEMO BOARD FOR LTC7138,2,319,"200.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.8V, 3.3V or 5V","400mA","4V ~ 140V","Buck","-","Fully Populated","Board(s)","LTC7138"
https://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/DC2738AF.PDF,-,DC2738A-ND,DC2738A,Linear Technology/Analog Devices,"L IQ, 2.25MHZ, 3X OUT, BUCK/BUCK",2,45,"200.00000","0","1","-","Active","DC/DC, Step Up or Down","3, Non-Isolated","-","3.3V, 5V, 10V","8A, 8A, 2A","4.5V ~ 36V","Boost, Buck","2MHz","Fully Populated","Board(s)","LTC7815"
