Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Main Purpose","Outputs and Type","Power - Output","Voltage - Output","Current - Output","Voltage - Input","Regulator Topology","Frequency - Switching","Board Type","Supplied Contents","Utilized IC / Part"
https://datasheets.maximintegrated.com/en/ds/MAX16936EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX16936EVKIT%23.JPG,MAX16936EVKIT#-ND,MAX16936EVKIT#,Maxim Integrated,KIT EVAL FOR MAX16936 CONVERTER,1,9,"56.25000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1V ~ 10V","2.5A","3.5V ~ 36V","Buck","220kHz ~ 2.2MHz","Fully Populated","Board(s)","MAX16936"
https://datasheets.maximintegrated.com/en/ds/MAX16990EVKIT-MAX16992EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX16990EVKIT%23.jpg,MAX16990EVKIT#-ND,MAX16990EVKIT#,Maxim Integrated,KIT EVALUATION MAX16990,1,0,"56.25000","0","1","-","Active","DC/DC Converter","1, Non-Isolated","-","8V","2A","4.5V ~ 36V","Boost","400kHz","Fully Populated","Board(s)","MAX16990"
http://www.st.com/content/ccc/resource/technical/document/data_brief/28/48/36/16/ad/88/4f/15/DM00081853.pdf/files/DM00081853.pdf/jcr:content/translations/en.DM00081853.pdf,//media.digikey.com/Photos/STMicro%20Photos/STEVAL-ISA119V1.JPG,497-14482-ND,STEVAL-ISA119V1,STMicroelectronics,BOARD DEMO 1.5W DUAL VIPER16LD,1,0,"57.50000","0","1","VIPER™","Active","AC/DC, Primary Side","2, Non-Isolated","1.5W","5V, 12V","100mA, 50mA","90 ~ 265 VAC","Buck","60kHz","Fully Populated","Board(s)","VIPer16"
http://www.ti.com/lit/pdf/slvua82,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_TPS62134DEVM-595.jpg,296-42237-ND,TPS62134DEVM-595,Texas Instruments,EVALUATION MODULE TPS62134D,2,0,"57.82000","0","1","DCS-Control™","Active","DC/DC, Step Down","1, Non-Isolated","-","0.85V ~ 1V","3.2A","3V ~ 17V","Buck","-","Fully Populated","Board(s)","TPS62134D"
https://www.analog.com/media/en/technical-documentation/user-guides/UG-038.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/ADP2504CPZ-REDYKIT.jpg,ADP2504CPZ-REDYKIT-ND,ADP2504CPZ-REDYKIT,Analog Devices Inc.,READYKIT 2.8/5.0 ADP2504,1,123,"58.52000","0","1","RedyKit™","Active","DC/DC, Step Up or Down","-","-","-","1A","2.5V ~ 5.5V","Buck-Boost","2.5MHz","Fully Populated","Board(s), Accessories","ADP2504"
https://katalog.we-online.de/pm/datasheet/171050601.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_178050601.jpg,732-9634-ND,178050601,Wurth Electronics Inc.,EVAL BOARD VDRM WPMDM1500602,2,0,"58.75000","0","1","MagI³C, VDRM","Active","DC/DC, Step Down","1, Non-Isolated","-","0.8V ~ 6V","5A","6V ~ 36V","Buck","-","Fully Populated","Board(s)","WPMDM1500602"
https://datasheets.maximintegrated.com/en/ds/MAX77231EVKIT.pdf,-,MAX77231EVKIT#-ND,MAX77231EVKIT#,Maxim Integrated,EV KIT HIGH VOLTAGE BOOST,2,0,"59.37000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","11.2V","10mA","2.7V ~ 4.8V","Boost","-","Fully Populated","Board(s)","MAX77231"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en574414,//media.digikey.com/Photos/Microchip%20Tech%20Photos/MFG_ADM00664.jpg,ADM00664-ND,ADM00664,Microchip Technology,BOARD EVAL FOR MCP1663,3,0,"59.99000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","-","-","2.4V ~ 5.5V","Boost","500kHz","Fully Populated","Board(s)","MCP1663"
http://www.st.com/content/ccc/resource/technical/document/data_brief/8d/26/2b/96/38/c3/47/a5/CD00237914.pdf/files/CD00237914.pdf/jcr:content/translations/en.CD00237914.pdf,//media.digikey.com/Photos/STMicro%20Photos/STEVAL-ISA062V1.JPG,497-9007-ND,STEVAL-ISA062V1,STMicroelectronics,BOARD EVAL BASED ON VIPER17,1,0,"60.00000","0","1","VIPer™ plus","Active","AC/DC, Primary Side","2, Isolated","5.5W","5V, 12V","500mA, 250mA","85 ~ 264 VAC","Flyback","115kHz","Fully Populated","Board(s)","VIPer17"
https://datasheets.maximintegrated.com/en/ds/MAX1676EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX1676EVKIT.jpg,MAX1676EVKIT-ND,MAX1676EVKIT,Maxim Integrated,EVAL BOARD FOR MAX1676,1,11,"60.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","3.3V or 5V","-","0.7V ~ 5.5V","Boost","-","Fully Populated","Board(s)","MAX1676"
https://datasheets.maximintegrated.com/en/ds/MAX1709EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX1709EVKIT.JPG,MAX1709EVKIT-ND,MAX1709EVKIT,Maxim Integrated,EVAL BOARD FOR MAX1709,0,0,"60.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","3.3V or 5V","4A","-","Boost","600kHz","Fully Populated","Board(s)","MAX1709"
https://active-semi.com/wp-content/uploads/ACT4526_Application_Notes.pdf,//media.digikey.com/Photos/Active-Semi%20International%20Inc/EA4526YH.JPG,1488-1084-ND,EA4526YH,Active-Semi International Inc.,EVAL KIT FOR ACT4526YH-T,3,0,"61.86000","0","1","ActiveCharge™","Active","DC/DC, Step Down","1, Non-Isolated","-","5V, 9V or 12V","2.4A","6V ~ 32V","Buck","125kHz","Fully Populated","Board(s)","ACT4526"
https://www.analog.com/media/en/technical-documentation/user-guides/ADP5070RE-EVALZ_5071RE-EVALZ_UG-848.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_ADP507xRE-EVALZ.JPG,ADP5070RE-EVALZ-ND,ADP5070RE-EVALZ,Analog Devices Inc.,EVAL BOARD FOR ADP5070,3,16,"61.86000","0","1","-","Active","DC/DC, Step Up","2, Non-Isolated","-","±15V","-","3V ~ 5.5V","Boost","-","Fully Populated","Board(s)","ADP5070"
https://active-semi.com/wp-content/uploads/ACT4529_Datasheet.pdf,//media.digikey.com/Photos/Active-Semi%20International%20Inc/EA4529YH-T0011-TOP.jpg,1488-1096-ND,EA4529YH-T0011,Active-Semi International Inc.,EVAL BOARD FOR ACT4529,3,0,"61.86000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V, 9V or 12V","2.4A","6V ~ 32V","Buck","125kHz","Fully Populated","Board(s)","ACT4529"
https://active-semi.com/wp-content/uploads/ACT4533A_Datasheet.pdf,//media.digikey.com/Photos/Active-Semi%20International%20Inc/EVK-ACT4533AYH-T.JPG,1488-1031-ND,EA4533AYH,Active-Semi International Inc.,EVAL KIT FOR ACT4533AYH-T,2,0,"61.86000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","-","3.5A","10V ~ 38V","Buck","125kHz","Fully Populated","Board(s)","ACT4533A"
//media.digikey.com/pdf/Data%20Sheets/Analog%20Devices%20PDFs/ADP5050_52_EvalBrd_Web.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/ADP5052-EVALZ.JPG,ADP5052-EVALZ-ND,ADP5052-EVALZ,Analog Devices Inc.,EVAL BOARD BUCK REG/LDO ADP5052,2,37,"61.86000","0","1","-","Active","DC/DC, Step Down with LDO","5, Non-Isolated","-","1.2V, 1.8V, 2.5V, 3.3V, 5V","4A, 4A, 1.2A, 1.2A, 200mA","4.5V ~ 15V","Buck","650kHz","Fully Populated","Board(s)","ADP5052"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADP5070.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/ADP5070CP-EVALZ.JPG,ADP5070CP-EVALZ-ND,ADP5070CP-EVALZ,Analog Devices Inc.,EVAL BOARD ADP5070CP LFCSP,2,25,"61.86000","0","1","-","Active","DC/DC, Step Up","2, Non-Isolated","-","±15V","-","3V ~ 5.5V","Boost","-","Fully Populated","Board(s)","ADP5070"
https://www.analog.com/media/en/technical-documentation/user-guides/ADP5054-EVALZ_UG-816.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_ADP5054-EVALZ.JPG,ADP5054-EVALZ-ND,ADP5054-EVALZ,Analog Devices Inc.,EVAL BOARD ADP5054,2,16,"61.86000","0","1","-","Active","DC/DC, Step Down","4, Non-Isolated","-","1.2V, 1.5V, 1.8V, 3.3V","6A, 6A, 2.5A, 2.5A","4.5V ~ 15.5V","Buck","600kHz","Fully Populated","Board(s)","ADP5054"
https://www.analog.com/media/en/technical-documentation/user-guides/ADP5070RE-EVALZ_5071RE-EVALZ_UG-848.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_ADP507xRE-EVALZ.JPG,ADP5071RE-EVALZ-ND,ADP5071RE-EVALZ,Analog Devices Inc.,EVAL BOARD FOR ADP5071,2,56,"61.86000","0","1","-","Active","DC/DC, Step Up","2, Non-Isolated","-","±15V","-","3V ~ 5.5V","Boost","-","Fully Populated","Board(s)","ADP5071"
https://active-semi.com/wp-content/uploads/ACT4527_Application_Notes.pdf,-,1488-1094-ND,EA4527YH,Active-Semi International Inc.,EVAL BOARD FOR ACT4527,2,0,"61.86000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","-","-","6V ~ 36V","Buck","125kHz","Fully Populated","Board(s)","ACT4527"
https://active-semi.com/wp-content/uploads/ACT4528_Datasheet.pdf,//media.digikey.com/photos/Active-Semi%20International%20Inc/EA4528YH.jpg,1488-1095-ND,EA4528YH,Active-Semi International Inc.,EVAL BOARD FOR ACT4528,2,0,"61.86000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V, 9V or 12V","2.4A","6V ~ 32V","Buck","125kHz","Fully Populated","Board(s)","ACT4528"
//media.digikey.com/pdf/Data%20Sheets/Analog%20Devices%20PDFs/ADP5051_53_EvalBrd_Web.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/ADP5051-EVALZ.JPG,ADP5051-EVALZ-ND,ADP5051-EVALZ,Analog Devices Inc.,EVAL BOARD QUAD BUCK REG ADP5051,1,19,"61.86000","0","1","-","Active","DC/DC, Step Down","4, Non-Isolated","-","1.2V, 1.8V, 3.3V, 5V","4A, 4A, 1.2A, 1.2A","4.5V ~ 15V","Buck","650kHz","Fully Populated","Board(s)","ADP5051"
https://www.analog.com/media/en/technical-documentation/user-guides/ADP5135CP-EVALZ_UG-765.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/ADP5135CP-EVALZ.JPG,ADP5135CP-EVALZ-ND,ADP5135CP-EVALZ,Analog Devices Inc.,EVAL BOARD FOR ADP5135,1,28,"61.86000","0","1","-","Active","DC/DC, Step Down","3, Non-Isolated","-","-","1.8A, 1.8A, 1.8A","3V ~ 5.5V","Buck","3MHz","Fully Populated","Board(s)","ADP5135"
https://www.analog.com/media/en/technical-documentation/user-guides/ADP5310READJ-EVALZ_UG-824.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_ADP5310READJ-EVALZ.JPG,ADP5310READJ-EVALZ-ND,ADP5310READJ-EVALZ,Analog Devices Inc.,EVAL BOARD FOR ADP5310,1,16,"61.86000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","-","800mA, 300mA","2.7V ~ 15V","Buck","-","Fully Populated","Board(s)","ADP5310"
https://active-semi.com/wp-content/uploads/ACT4525_Datasheet.pdf,//media.digikey.com/photos/Active-Semi%20International%20Inc/EA4525YH.jpg,1488-1092-ND,EA4525YH,Active-Semi International Inc.,EVAL BOARD FOR ACT4525,1,0,"61.86000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","5.1V, 5.1V","2.4A, 1A","6V ~ 32V","Buck","125kHz","Fully Populated","Board(s)","ACT4525"
//media.digikey.com/pdf/Data%20Sheets/Analog%20Devices%20PDFs/ADP5050_52_EvalBrd_Web.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/ADP5050-EVALZ.jpg,ADP5050-EVALZ-ND,ADP5050-EVALZ,Analog Devices Inc.,EVAL BOARD BUCK REG/LDO ADP5050,0,16,"61.86000","0","1","-","Active","DC/DC, Step Down with LDO","5, Non-Isolated","-","1.2V, 1.8V, 2.5V, 3.3V, 5V","4A, 4A, 1.2A, 1.2A, 200mA","4.5V ~ 15V","Buck","650kHz","Fully Populated","Board(s)","ADP5050"
https://www.analog.com/media/en/technical-documentation/user-guides/ADP2389-EVALZ_2390-EVALZ_UG-863.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_ADP2389-EVALZ.jpg,ADP2390-EVALZ-ND,ADP2390-EVALZ,Analog Devices Inc.,"BRD,18V,12A HI EFF STEPDOWN REG",1,6,"62.49000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","18V","12A","4.5V ~ 18V","Buck","200kHz ~ 2.2MHz","Fully Populated","Board(s)","ADP2390"
https://datasheets.maximintegrated.com/en/ds/MAX13256EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX13256EVKIT%23.JPG,MAX13256EVKIT#-ND,MAX13256EVKIT#,Maxim Integrated,KIT EVAL FOR MAX13256,4,4,"62.50000","0","1","-","Active","DC/DC, Step Down","1, Isolated","-","6.8V ~ 34.8V","300mA","8V ~ 36V","Full-Bridge","425kHz","Fully Populated","Board(s)","MAX13256"
https://datasheets.maximintegrated.com/en/ds/MAX17690EVKITA.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX17690EVKITA%23.JPG,MAX17690EVKITA#-ND,MAX17690EVKITA#,Maxim Integrated,EVAL BOARD FOR MAX17690,4,0,"62.50000","0","1","-","Active","DC/DC Converter","1, Isolated","5W","5V","1A","18V ~ 36V","Flyback","150kHz","Fully Populated","Board(s)","MAX17690"
http://www.intersil.com/content/dam/Intersil/documents/an13/an1386.pdf,//media.digikey.com/Photos/Intersil%20Photos/ISL8201MEVAL1Z.jpg,ISL8201MEVAL1Z-ND,ISL8201MEVAL1Z,Renesas Electronics America Inc.,BOARD EVAL STEP-DOWN POL ISL8201,3,0,"62.50000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.5V","10A","1V ~ 20V","Buck","600kHz","Fully Populated","Board(s)","ISL8201M"
https://datasheets.maximintegrated.com/en/ds/MAX8627EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX8627EVKIT.jpg,MAX8627EVKIT-ND,MAX8627EVKIT,Maxim Integrated,EVAL BOARD FOR MAX8627,2,5,"62.50000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","5V","1A","1.8V ~ 5.5V","Boost","1MHz","Fully Populated","Board(s)","MAX8627"
http://www.onsemi.com/pub/Collateral/LM2595-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/LM2595ADPBCKGEVB.jpg,LM2595ADPBCKGEVBOS-ND,LM2595ADPBCKGEVB,ON Semiconductor,EVAL BOARD FOR LM2595ADPBCKG,1,0,"62.50000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","1A","4.5V ~ 40V","Buck","150kHz","Fully Populated","Board(s)","LM2595"
http://www.onsemi.com/pub/Collateral/MC34063A-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/MC34063LBKEVB.jpg,MC34063LBKEVBOS-ND,MC34063LBKEVB,ON Semiconductor,EVAL BOARD FOR MC34063LBK,1,0,"62.50000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","100mA","12V","Buck","100kHz","Fully Populated","Board(s)","MC34063"
http://www.onsemi.com/pub/Collateral/NCP1014STBUCGEVB_TEST_PROCEDURE.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/NCP1014STBUCGEVB.jpg,NCP1014STBUCGEVBOS-ND,NCP1014STBUCGEVB,ON Semiconductor,EVAL BOARD FOR NCP1014STBUCG,1,0,"62.50000","0","1","-","Active","AC/DC, Non-Isolated","1, Non-Isolated","-","12V","-","85 ~ 265 VAC","Buck","65kHz","Fully Populated","Board(s)","NCP1014"
http://www.onsemi.com/pub/Collateral/NCP1421EVB_MANUAL.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/NCP1421EVB.jpg,NCP1421EVBOS-ND,NCP1421EVB,ON Semiconductor,EVAL BOARD FOR NCP1421,1,0,"62.50000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","3.3V or 5V","600mA","3V","Boost","1.2MHz","Fully Populated","Board(s)","NCP1421"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/LM2594ASCBCKGEVB_Web.pdf,//media.digikey.com/Photos/On%20Semi%20Photos/LM2594ASCBCKGEVB.JPG,LM2594ASCBCKGEVBOS-ND,LM2594ASCBCKGEVB,ON Semiconductor,BOARD EVAL FOR LM2594ADJ 8-SOIC,1,0,"62.50000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","500mA","4.5V ~ 40V","Buck","150kHz","Fully Populated","Board(s)","LM2594"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/NCP1072DIPGEVB_Web.pdf,//media.digikey.com/Photos/On%20Semi%20Photos/NCP1072DIPGEVB.jpg,NCP1072DIPGEVBOS-ND,NCP1072DIPGEVB,ON Semiconductor,BOARD EVAL FOR NCP1072,1,0,"62.50000","0","1","-","Active","AC/DC, Secondary Side","1, Isolated","6W","12V","500mA","50 ~ 265 VAC","Flyback","100kHz","Fully Populated","Board(s)","NCP1072"
https://datasheets.maximintegrated.com/en/ds/MAX14750EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX14750EVKIT%23.jpg,MAX14750EVKIT#-ND,MAX14750EVKIT#,Maxim Integrated,EVAL KIT MAX14750,1,1,"62.50000","0","1","-","Active","DC/DC, Step Up or Down with LDO","3, Non-Isolated","-","-","-","1.8V ~ 5.5V","-","-","Fully Populated","Board(s)","MAX14720, MAX14750"
http://www.st.com/content/ccc/resource/technical/document/data_brief/74/aa/6b/25/05/79/46/47/CD00230014.pdf/files/CD00230014.pdf/jcr:content/translations/en.CD00230014.pdf,//media.digikey.com/photos/STMicro%20Photos/STEVAL-CBL005V1.jpg,497-8717-ND,STEVAL-CBL005V1,STMicroelectronics,DEMO BOARD BASED ON LNBH23,0,0,"62.50000","0","1","-","Active","Special Purpose DC/DC, LNB","1, Non-Isolated","-","-","-","8V ~ 15V","Boost","-","Fully Populated","Board(s)","LNBH23"
http://www.onsemi.com/pub/Collateral/MC34063A-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/MC33063DFBSTGEVB.jpg,MC33063DFBSTGEVBOS-ND,MC33063DFBSTGEVB,ON Semiconductor,EVAL BOARD FOR MC33063DFBSTG,0,0,"62.50000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","28V","1.5A","12V","Boost","100kHz","Fully Populated","Board(s)","MC33063"
http://www.onsemi.com/pub/Collateral/NCP1423-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/NCP1423EVB.jpg,NCP1423EVBOS-ND,NCP1423EVB,ON Semiconductor,EVAL BOARD FOR NCP1423,0,0,"62.50000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","3.3V","400mA","2.5V","Boost","600kHz","Fully Populated","Board(s)","NCP1423"
http://www.onsemi.com/pub/Collateral/MC34063A-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/MC34063SMDBGEVB.JPG,MC34063SMDBGEVBOS-ND,MC34063SMDBGEVB,ON Semiconductor,BOARD EVALUATION MC34063,0,0,"62.50000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","12V","50mA","3.3V","Boost","100kHz","Fully Populated","Board(s)","MC34063"
http://cds.linear.com/docs/35542,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1195A.jpg,DC1195A-ND,DC1195A,Linear Technology/Analog Devices,BOARD DEMO LTM8023,1,159,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","2A","5V ~ 36V","Buck","600kHz","Fully Populated","Board(s)","LTM8023"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/dc1472af.pdf,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1472A.JPG,DC1472A-ND,DC1472A,Linear Technology/Analog Devices,BOARD DEMO LTM4618,1,259,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","1.2V, 1.5V, 1.8V, 2.5V, 3.3V, 5V","6A","4.5V ~ 26.5V","Buck","500kHz","Fully Populated","Board(s)","LTM4618"
http://cds.linear.com/docs/38603,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1588A.JPG,DC1588A-ND,DC1588A,Linear Technology/Analog Devices,BOARD DEMO LTM4611,1,317,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","0.8V, 1V, 1.2V, 1.5V, 1.8V, 2.5V, or 3.3V","15A","1.5V ~ 5.5V","Buck","500kHz","Fully Populated","Board(s)","LTM4611"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/dc1400af.pdf,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1400A.jpg,DC1400A-ND,DC1400A,Linear Technology/Analog Devices,BOARD EVAL LTM4608,1,21,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","0.6V, 1.2V, 1.5V, 1.8V, 2.5V, or 3.3V","8A","2.5V ~ 5.5V","Buck","1.5MHz","Fully Populated","Board(s)","LTM4608"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/dc1367af.pdf,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1367A.jpg,DC1367A-ND,DC1367A,Linear Technology/Analog Devices,BOARD EVAL LTM4615,1,80,"65.00000","0","1","µModule®","Active","DC/DC, Step Down with LDO","3, Non-Isolated","-","1V, 1.2V, 1.8V","4A, 2.5A, 1.5A","2.5V ~ 5.5V","Buck","1.25MHz","Fully Populated","Board(s)","LTM4615"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/DC1453Af.pdf,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1453A.JPG,DC1453A-ND,DC1453A,Linear Technology/Analog Devices,BOARD EVAL LTM4619,1,29,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","2, Non-Isolated","-","1.8V, 3.3V","4A","4.5V ~ 28V","Buck","500kHz","Fully Populated","Board(s)","LTM4619"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/dc823bbf.pdf,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC823B-B.jpg,DC823B-B-ND,DC823B-B,Linear Technology/Analog Devices,BOARD EVAL LTM4600HV,1,57,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","0.6V, 1.2V, 1.5V, 1.8V, 2.5V, 3.3V, or 5V","10A","4.5V ~ 28V","Buck","1.35MHz","Fully Populated","Board(s)","LTM4600HV"
http://cds.linear.com/docs/39417,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1385A.JPG,DC1385A-ND,DC1385A,Linear Technology/Analog Devices,BOARD EVAL LTM4614,1,230,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","2, Non-Isolated","-","1.2V, 1.8V","4A, 4A","2.375V ~ 5.5V","Buck","1.25MHz","Fully Populated","Board(s)","LTM4614"
http://www.linear.com/docs/39406,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC823B-A.JPG,DC823B-A-ND,DC823B-A,Linear Technology/Analog Devices,BOARD EVAL LTM4600,1,262,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","0.6V, 1.2V, 1.5V, 1.8V, 2.5V, 3.3V, or 5V","10A","4.5V ~ 20V","Buck","1.35MHz","Fully Populated","Board(s)","LTM4600"
http://cds.linear.com/docs/39887,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1041A-A.jpg,DC1041A-A-ND,DC1041A-A,Linear Technology/Analog Devices,BOARD EVAL LTM4601,1,392,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","0.6V, 1.2V, 1.5V, 1.8V, 2.5V, 3.3V, or 5V","12A","4.5V ~ 20V","Buck","850kHz","Fully Populated","Board(s)","LTM4601"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/dc1297bf.pdf,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1297B.jpg,DC1297B-ND,DC1297B,Linear Technology/Analog Devices,BOARD EVAL LTM4612,1,6,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V, 5V, 12V","5A","5V ~ 36V","Buck","850kHz","Fully Populated","Board(s)","LTM4612"
http://cds.linear.com/docs/39547,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1194A.jpg,DC1194A-ND,DC1194A,Linear Technology/Analog Devices,BOARD EVAL LTM8020,1,101,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","200mA","4.5V ~ 36V","Buck","450kHz","Fully Populated","Board(s)","LTM8020"
http://cds.linear.com/docs/39504,//media.digikey.com/photos/Analog%20Devices%20Photos/MFG_DC1623A.jpg,DC1623A-ND,DC1623A,Linear Technology/Analog Devices,BOARD EVAL LTM8033,1,44,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","3A","5.5V ~ 36V","Buck","425kHz","Fully Populated","Board(s)","LTM8033"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/dc1386bfa.pdf,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1386B.jpg,DC1386B-ND,DC1386B,Linear Technology/Analog Devices,BOARD DEMO LTM8032,1,75,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","2A","5.5V ~ 36V","Buck","600kHz","Fully Populated","Board(s)","LTM8032EV"
http://cds.linear.com/docs/39247,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1663A.jpg,DC1663A-ND,DC1663A,Linear Technology/Analog Devices,DEMO BOARD LTM4628,1,145,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","2, Non-Isolated","-","1.2V, 1.5V","8A, 8A","4.5V ~ 26.5V","Buck","400kHz","Fully Populated","Board(s)","LTM4628"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/dc1041a-bf.pdf,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1041A-B.JPG,DC1041A-B-ND,DC1041A-B,Linear Technology/Analog Devices,BOARD DEMO LTM4601HV,1,147,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","0.6V, 1.2V, 1.5V, 1.8V, 2.5V, 3.3V, or 5V","12A","4.5V ~ 28V","Buck","800kHz","Fully Populated","Board(s)","LTM4601HV"
http://cds.linear.com/docs/35688,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1261A.jpg,DC1261A-ND,DC1261A,Linear Technology/Analog Devices,BOARD DEMO LTM8022,1,4,"65.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","1A","4.5V ~ 36V","Buck","600kHz","Fully Populated","Board(s)","LTM8022"
