Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Series,Part Status,Main Purpose,Outputs and Type,Power - Output,Voltage - Output,Current - Output,Voltage - Input,Regulator Topology,Frequency - Switching,Board Type,Supplied Contents,Utilized IC / Part
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES115_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES115x%23.jpg,MAXREFDES115B#-ND,MAXREFDES115B#,Maxim Integrated,EVAL BOARD FOR MAX17599,4,27,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",20W,5V,4A,18V ~ 36V,Flyback,250kHz,Fully Populated,Board(s),MAX17599
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES116_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES116x%23.jpg,MAXREFDES116A#-ND,MAXREFDES116A#,Maxim Integrated,EVAL BOARD FOR MAX17599,4,13,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",40W,5V,8A,17V ~ 36V,Flyback,350kHz,Fully Populated,Board(s),MAX17599
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES121_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES121C%23.jpg,MAXREFDES121C#-ND,MAXREFDES121C#,Maxim Integrated,EV KIT PWR SPLY 24V-3.3V 33W,4,35,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",33W,3.3V,10A,18V ~ 36V,Forward Converter,250kHz,Fully Populated,Board(s),MAX17599
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES125_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES125%23.jpg,MAXREFDES125#-ND,MAXREFDES125#,Maxim Integrated,EV KIT PWR SPLY 24V-5.1V 20W,4,10,19.95,0,1,-,Active,"DC/DC, Step Down","1, Non-Isolated",20W,5.1V,4A,17V ~ 36V,Buck,-,Fully Populated,Board(s),MAX17536
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES112_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES112x%23.jpg,MAXREFDES112B#-ND,MAXREFDES112B#,Maxim Integrated,EVAL BOARD FOR MAX17596,3,57,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",10W,12V,800mA,17V ~ 36V,Flyback,500kHz,Fully Populated,Board(s),MAX17596
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES111_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES111x%23.jpg,MAXREFDES111A#-ND,MAXREFDES111A#,Maxim Integrated,EVAL BOARD FOR MAX17498B,2,71,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",2W,5V,400mA,18V ~ 36V,Flyback,500kHz,Fully Populated,Board(s),MAX17498B
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES112_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES112x%23.jpg,MAXREFDES112D#-ND,MAXREFDES112D#,Maxim Integrated,EVAL BOARD FOR MAX17596,2,67,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",10W,12V,800mA,17V ~ 36V,Flyback,500kHz,Fully Populated,Board(s),MAX17596
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES115_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES115x%23.jpg,MAXREFDES115A#-ND,MAXREFDES115A#,Maxim Integrated,EVAL BOARD FOR MAX17599,2,10,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",20W,5V,4A,18V ~ 36V,Flyback,250kHz,Fully Populated,Board(s),MAX17599
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES115_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES115x%23.jpg,MAXREFDES115C#-ND,MAXREFDES115C#,Maxim Integrated,EVAL BOARD FOR MAX17599,2,35,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",20W,5V,4A,18V ~ 36V,Flyback,250kHz,Fully Populated,Board(s),MAX17599
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES114_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES114x%23.jpg,MAXREFDES114C#-ND,MAXREFDES114C#,Maxim Integrated,EVAL BOARD FOR MAX17599,2,30,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",10W,5V,2A,17V ~ 36V,Flyback,350kHz,Fully Populated,Board(s),MAX17599
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES114_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES114x%23.jpg,MAXREFDES114D#-ND,MAXREFDES114D#,Maxim Integrated,EVAL BOARD FOR MAX17599,2,26,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",10W,5V,2A,17V ~ 36V,Flyback,350kHz,Fully Populated,Board(s),MAX17599
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES116_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES116x%23.jpg,MAXREFDES116C#-ND,MAXREFDES116C#,Maxim Integrated,EVAL BOARD FOR MAX17599,2,23,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",40W,5V,8A,17V ~ 36V,Flyback,350kHz,Fully Populated,Board(s),MAX17599
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES111_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES111x%23.jpg,MAXREFDES111B#-ND,MAXREFDES111B#,Maxim Integrated,EVAL BOARD FOR MAX17498B,1,69,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",2W,5V,400mA,18V ~ 36V,Flyback,500kHz,Fully Populated,Board(s),MAX17498B
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES111_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES111x%23.jpg,MAXREFDES111C#-ND,MAXREFDES111C#,Maxim Integrated,EVAL BOARD FOR MAX17498B,1,21,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",2W,5V,400mA,18V ~ 36V,Flyback,500kHz,Fully Populated,Board(s),MAX17498B
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES113%23_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES113x%23.jpg,MAXREFDES113A#-ND,MAXREFDES113A#,Maxim Integrated,EVAL BOARD FOR MAX17596,1,19,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",20W,12V,1.6A,17V ~ 36V,Flyback,200kHz,Fully Populated,Board(s),MAX17596
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES113%23_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES113x%23.jpg,MAXREFDES113B#-ND,MAXREFDES113B#,Maxim Integrated,EVAL BOARD FOR MAX17596,1,33,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",20W,12V,1.6A,17V ~ 36V,Flyback,200kHz,Fully Populated,Board(s),MAX17596
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES113%23_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES113x%23.jpg,MAXREFDES113C#-ND,MAXREFDES113C#,Maxim Integrated,EVAL BOARD FOR MAX17596,1,0,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",20W,12V,1.6A,17V ~ 36V,Flyback,200kHz,Fully Populated,Board(s),MAX17596
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES113%23_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES113x%23.jpg,MAXREFDES113D#-ND,MAXREFDES113D#,Maxim Integrated,EVAL BOARD FOR MAX17596,1,36,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",20W,12V,1.6A,17V ~ 36V,Flyback,200kHz,Fully Populated,Board(s),MAX17596
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES114_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES114x%23.jpg,MAXREFDES114A#-ND,MAXREFDES114A#,Maxim Integrated,EVAL BOARD FOR MAX17599,1,21,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",10W,5V,2A,17V ~ 36V,Flyback,350kHz,Fully Populated,Board(s),MAX17599
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES114_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES114x%23.jpg,MAXREFDES114B#-ND,MAXREFDES114B#,Maxim Integrated,EVAL BOARD FOR MAX17599,1,31,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",10W,5V,2A,17V ~ 36V,Flyback,350kHz,Fully Populated,Board(s),MAX17599
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES116_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES116x%23.jpg,MAXREFDES116D#-ND,MAXREFDES116D#,Maxim Integrated,EVAL BOARD FOR MAX17599,1,31,19.95,0,1,-,Active,DC/DC Converter,"1, Isolated",40W,5V,8A,17V ~ 36V,Flyback,350kHz,Fully Populated,Board(s),MAX17599
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en550216,//media.digikey.com/Photos/Microchip%20Tech%20Photos/MFG_MCP1640RD-4ABC.jpg,MCP1640RD-4ABC-ND,MCP1640RD-4ABC,Microchip Technology,BOARD REF DES AAAA BAT BOOST,4,0,19.99,0,1,-,Active,"DC/DC, Step Up","1, Non-Isolated",-,3.3V,130mA,1.5V,Boost,500kHz,Fully Populated,Board(s),MCP1640
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en555549,//media.digikey.com/Photos/Microchip%20Tech%20Photos/ARD00386.JPG,ARD00386-ND,ARD00386,Microchip Technology,BOARD MCP1640 2CELL BOOST CONV,2,0,19.99,0,1,-,Active,"DC/DC, Step Up","1, Non-Isolated",-,12V,50mA,2V ~ 3V,Boost,500kHz,Fully Populated,Board(s),MCP1640
http://www.ti.com/lit/pdf/snva428,//media.digikey.com/Photos/Texas%20Instr%20Photos/LMZ14203DEMO%5ENOPB.JPG,LMZ14203DEMO/NOPB-ND,LMZ14203DEMO/NOPB,Texas Instruments,BOARD DEV PWR MODULE LMZ14203,5,1,20.77,0,1,SIMPLE SWITCHER®,Active,"DC/DC, Step Down","1, Non-Isolated",-,3.3V,3A,6V ~ 42V,Buck,Up to 1MHz,Fully Populated,Board(s),LMZ14203
http://www.ti.com/lit/pdf/snva495,//media.digikey.com/photos/Texas%20Instr%20Photos/LMR24220EVAL%5ENOPB.JPG,296-46047-ND,LMR24220EVAL/NOPB,Texas Instruments,BOARD EVAL FOR LMR24220,5,4,20.77,0,1,SIMPLE SWITCHER®,Active,"DC/DC, Step Down","1, Non-Isolated",-,3.3V,2A,4.5V ~ 42V,Buck,500kHz,Fully Populated,Board(s),LMR24220
http://www.ti.com/lit/pdf/snvu180,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_LMZ21701EVM.jpg,296-38674-ND,LMZ21701EVM,Texas Instruments,EVAL BOARD FOR LMZ21701,5,106,20.77,0,1,SIMPLE SWITCHER®,Active,"DC/DC, Step Down","1, Non-Isolated",-,3.3V,1A,5V ~ 17V,Buck,-,Fully Populated,Board(s),LMZ21701
http://www.ti.com/lit/pdf/slvu383,//media.digikey.com/Renders/Texas%20Instr%20Renders/296-27943-ND.jpg,296-27943-ND,TPS82671EVM-646,Texas Instruments,EVAL MODULE FOR TPS82671-646,4,76,20.77,0,1,-,Active,"DC/DC, Step Down","1, Non-Isolated",-,1.8V,600mA,2.3V ~ 4.8V,Buck,6MHz,Fully Populated,Board(s),TPS82671-646
http://www.ti.com/lit/pdf/snva490,//media.digikey.com/Photos/Texas%20Instr%20Photos/LMR12010YMKDEMO%5ENOPB.JPG,LMR12010YMKDEMO/NOPB-ND,LMR12010YMKDEMO/NOPB,Texas Instruments,BOARD DEMO FOR LMR12010YMK,4,21,20.77,0,1,SIMPLE SWITCHER®,Active,"DC/DC, Step Down","1, Non-Isolated",-,1.8V,1A,3V ~ 5V,Buck,3MHz,Fully Populated,Board(s),LMR12010
http://www.ti.com/lit/pdf/slvu383,//media.digikey.com/Photos/Texas%20Instr%20Photos/TPS82672EVM-646.JPG,296-30303-ND,TPS82672EVM-646,Texas Instruments,EVAL MODULE FOR TPS82672-646,4,1,20.77,0,1,-,Active,"DC/DC, Step Down","1, Non-Isolated",-,1.5V,600mA,2.3V ~ 4.8V,Buck,5.45MHz,Fully Populated,Board(s),TPS82672
http://www.ti.com/lit/pdf/snva212,//media.digikey.com/photos/National%20Semi%20Photos/LM5576BLDT.JPG,LM5576BLDT/NOPB-ND,LM5576BLDT/NOPB,Texas Instruments,WEBENCH BUILD IT BOARD LM5576,3,9,20.77,0,1,"SIMPLE SWITCHER®, WEBENCH®",Active,"DC/DC, Step Down","1, Non-Isolated",-,1.23V ~ 70V,3A,6V ~ 75V,Buck,-,Partially Populated - Main IC Only,Board(s),LM5576
http://www.ti.com/lit/pdf/slvu383,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_TPS82695EVM-646.jpg,296-45974-ND,TPS82695EVM-646,Texas Instruments,EVAL MODULE FOR TPS82695-646,3,44,20.77,0,1,-,Active,"DC/DC, Step Down","1, Non-Isolated",-,2.5V,500mA,2.3V ~ 4.8V,Buck,4MHz,Fully Populated,Board(s),TPS82695
http://www.ti.com/lit/pdf/snvu180,//media.digikey.com/Photos/Texas%20Instr%20Photos/LMZ21700EVM.JPG,296-38673-ND,LMZ21700EVM,Texas Instruments,EVAL BOARD FOR LMZ21700,3,54,20.77,0,1,SIMPLE SWITCHER®,Active,"DC/DC, Step Down","1, Non-Isolated",-,3.3V,650mA,5V ~ 17V,Buck,-,Fully Populated,Board(s),LMZ21700
http://www.ti.com/lit/pdf/slvuac3,//media.digikey.com/Photos/Texas%20Instr%20Photos/TPS8268180EVM-589.JPG,296-43178-ND,TPS8268180EVM-589,Texas Instruments,EVALUATION MODULE TPS8268180,3,38,20.77,0,1,-,Active,"DC/DC, Step Down","1, Non-Isolated",-,1.8V,1.6A,2.5V ~ 5.5V,Buck,5.5MHz,Fully Populated,Board(s),TPS8268180
http://www.ti.com/lit/pdf/slvu383,//media.digikey.com/Photos/Texas%20Instr%20Photos/TPS82675EVM-646.jpg,296-27944-ND,TPS82675EVM-646,Texas Instruments,EVAL MODULE FOR TPS82675-646,2,113,20.77,0,1,-,Active,"DC/DC, Step Down","1, Non-Isolated",-,1.2V,600mA,2.3V ~ 4.8V,Buck,6MHz,Fully Populated,Board(s),TPS82675-646
http://www.ti.com/lit/pdf/snva427,//media.digikey.com/Photos/Texas%20Instr%20Photos/LMZ12003DEMO%5ENOPB.jpg,LMZ12003DEMO/NOPB-ND,LMZ12003DEMO/NOPB,Texas Instruments,BOARD DEV PWR MODULE LMZ12003,1,79,20.77,0,1,SIMPLE SWITCHER®,Active,"DC/DC, Step Down","1, Non-Isolated",-,1.8V,3A,4.5V ~ 20V,Buck,Up to 1MHz,Fully Populated,Board(s),LMZ12003
http://www.ti.com/lit/pdf/snva479,//media.digikey.com/Photos/Texas%20Instr%20Photos/LMZ12010DEMO%5ENOPB.JPG,LMZ12010DEMO/NOPB-ND,LMZ12010DEMO/NOPB,Texas Instruments,BOARD DEMO FOR LMZ12010,1,58,20.77,0,1,SIMPLE SWITCHER®,Active,"DC/DC, Step Down","1, Non-Isolated",-,"1.2V, 2.5V, 3.3V, 5V",10A,6V ~ 20V,Buck,350kHz,Fully Populated,Board(s),LMZ12010
http://www.ti.com/lit/pdf/snva502,//media.digikey.com/Photos/Texas%20Instr%20Photos/LMR14203XMKDEMO%5ENOPB.JPG,LMR14203XMKDEMO/NOPB-ND,LMR14203XMKDEMO/NOPB,Texas Instruments,BOARD EVAL FOR LMR14203,1,2,20.77,0,1,SIMPLE SWITCHER®,Active,"DC/DC, Step Down","1, Non-Isolated",-,1.2V,300mA,4.5V ~ 42V,Buck,1.25MHz,Fully Populated,Board(s),LMR14203
http://www.ti.com/lit/pdf/snva502,//media.digikey.com/Photos/Texas%20Instr%20Photos/LMR14206XMKDEMO%5ENOPB.JPG,LMR14206XMKDEMO/NOPB-ND,LMR14206XMKDEMO/NOPB,Texas Instruments,BOARD EVAL FOR LMR14206,1,15,20.77,0,1,SIMPLE SWITCHER®,Active,"DC/DC, Step Down","1, Non-Isolated",-,1.2V,600mA,4.5V ~ 42V,Buck,1.25MHz,Fully Populated,Board(s),LMR14206
http://www.ti.com/lit/pdf/snvu155,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_LMR70503EVM%5ENOPB.jpg,296-43457-ND,LMR70503EVM/NOPB,Texas Instruments,MODULE EVAL FOR LMR70503,1,49,20.77,0,1,SIMPLE SWITCHER®,Active,"DC/DC, Negative Inverter","1, Non-Isolated",-,-0.9V ~ -5.5V,320mA,2.8V ~ 5.5V,Buck-Boost,500kHz,Fully Populated,Board(s),LMR70503
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm5116,//media.digikey.com/Photos/Texas%20Instr%20Photos/LM5116BUCKEVM-BLDT.JPG,296-37221-ND,LM5116BUCKEVM-BLDT,Texas Instruments,EVAL BOARD FOR LM5116,1,7,20.77,0,1,WEBENCH® Buildit Board,Active,"DC/DC, Step Down","1, Non-Isolated",-,-,20A,7V ~ 100V,Buck,-,Bare (Unpopulated),Board(s),LM5116
http://www.ti.com/lit/pdf/snvu313,//media.digikey.com/Photos/Texas%20Instr%20Photos/LMZ10500SILEVM.jpg,296-37455-ND,LMZ10500SILEVM,Texas Instruments,BOARD DEV PWR MODULE 650MA 1.8V,1,50,20.77,0,1,SIMPLE SWITCHER®,Active,"DC/DC, Step Down","1, Non-Isolated",-,1.8V,650mA,2.7V ~ 5.5V,Buck,2MHz,Fully Populated,Board(s),LMZ10500
http://www.ti.com/lit/pdf/slvu653,//media.digikey.com/Photos/Texas%20Instr%20Photos/TPS81256EVM-121.JPG,296-34843-ND,TPS81256EVM-121,Texas Instruments,EVAL MODULE FOR TPS81256-121,0,31,20.77,0,1,-,Active,"DC/DC, Step Up","1, Non-Isolated",-,5V,-,2.5V ~ 4.85V,Boost,4.5MHz,Fully Populated,Board(s),TPS81256
http://www.ti.com/lit/pdf/snvu191,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_LMR12020XSDEVM%5ENOPB.jpg,296-45788-ND,LMR12020XSDEVM/NOPB,Texas Instruments,MODULE EVAL FOR LMR12020,0,62,20.77,0,1,SIMPLE SWITCHER®,Active,"DC/DC, Step Down","1, Non-Isolated",-,3.3V or 5V,2A,7V ~ 20V,Buck,2MHz,Fully Populated,Board(s),LMR12020
http://www.ti.com/lit/pdf/snvu313,//media.digikey.com/Photos/Texas%20Instr%20Photos/LMZ10501SILEVM.JPG,296-37456-ND,LMZ10501SILEVM,Texas Instruments,BOARD DEV PWR MODULE 1A 1.8V,0,3,20.77,0,1,SIMPLE SWITCHER®,Active,"DC/DC, Step Down","1, Non-Isolated",-,1.8V,1A,2.7V ~ 5.5V,Buck,2MHz,Fully Populated,Board(s),LMZ10501
https://katalog.we-online.de/pm/datasheet/173010542.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_17800FDSM.jpg,732-11461-ND,17800FDSM,Wurth Electronics Inc.,EVAL BOARD,5,0,21.28,0,1,-,Active,"DC/DC, Step Down","1, Non-Isolated",-,3.3V or 5V,1A,7V ~ 42V,Buck,350kHz,Partially Populated,Board(s),FDSM
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en567485,//media.digikey.com/Photos/Microchip%20Tech%20Photos/ADM00530.JPG,ADM00530-ND,ADM00530,Microchip Technology,BOARD EVALUATION MCP1632 8MSOP,5,0,23.99,0,1,-,Active,"DC/DC, Step Up","1, Non-Isolated",-,12V,900mA,3.6V ~ 5.5V,Boost,300kHz,Fully Populated,Board(s),MCP1632
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES98_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES98.jpg,MAXREFDES98#-ND,MAXREFDES98#,Maxim Integrated,REF DESIGN POE MAX5969A MAX17503,4,15,25.0,0,1,-,Active,"Special Purpose DC/DC, Power Over Ethernet","1, Non-Isolated",12.5W,5V,2.5A,36V ~ 57V,Buck,300kHz,Fully Populated,Board(s),"MAX5969A, MAX17503"
https://www.infineon.com/dgdl/irdc3894.pdf?fileId=5546d462533600a40153569f79de2c61,//media.digikey.com/Photos/International%20Rectifier%20Photos/IRDC3894.jpg,IRDC3894-ND,IRDC3894,Infineon Technologies,BOARD EVAL SUPIRBUCK IR3894,3,0,25.0,0,1,SupIRBuck®,Active,"DC/DC, Step Down","1, Non-Isolated",-,1.2V,12A,12V,Buck,600kHz,Fully Populated,Board(s),IR3894
http://www.st.com/content/ccc/resource/technical/document/data_brief/9e/c9/35/70/e3/3f/47/f2/DM00264203.pdf/files/DM00264203.pdf/jcr:content/translations/en.DM00264203.pdf,//media.digikey.com/Photos/STMicro%20Photos/STEVAL-ISA185V1.jpg,497-16377-ND,STEVAL-ISA185V1,STMicroelectronics,EVAL BOARD FOR A6985F3V3,3,0,25.0,0,1,-,Active,"DC/DC, Step Down","1, Non-Isolated",-,3.3V,500mA,4V ~ 38V,Buck,2MHz,Fully Populated,Board(s),A6985F3V3
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAXREFDES108_Web.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAXREFDES108%23.jpg,MAXREFDES108#-ND,MAXREFDES108#,Maxim Integrated,REF DESIGN POE MAX5969A MAX17505,3,58,25.0,0,1,-,Active,"Special Purpose DC/DC, Power Over Ethernet","1, Non-Isolated",12W,12V,1A,36V ~ 57V,Buck,500kHz,Fully Populated,Board(s),"MAX5969A, MAX17505"
http://www.st.com/content/ccc/resource/technical/document/data_brief/7d/18/a5/82/5f/b0/41/d5/DM00267405.pdf/files/DM00267405.pdf/jcr:content/translations/en.DM00267405.pdf,//media.digikey.com/photos/STMicro%20Photos/STEVAL-ISA189V1.JPG,497-16456-ND,STEVAL-ISA189V1,STMicroelectronics,EVAL BOARD FOR A6986F5V,2,0,25.0,0,1,-,Active,"DC/DC, Step Down","1, Non-Isolated",-,5V,1.5A,4V ~ 38V,Buck,500kHz,Fully Populated,Board(s),A6986F5V
https://www.monolithicpower.com/pub/media/document/EVM3620A-QV-00A_r1.0.pdf,//media.digikey.com/Photos/Monolithic%20Power%20Systems%20Inc/EVM3620A-QV-00A.jpg,1589-1003-ND,EVM3620A-QV-00A,Monolithic Power Systems Inc.,EVAL BOARD FOR MPM3620A,0,0,25.0,0,1,-,Active,"DC/DC, Step Down","1, Non-Isolated",-,3.3V,2A,4.5V ~ 24V,Buck,2MHz,Fully Populated,Board(s),MPM3620A
https://www.infineon.com/dgdl/irdc3899.pdf?fileId=5546d462533600a40153569f9d232c69,//media.digikey.com/Photos/International%20Rectifier%20Photos/IRDC3899.jpg,IRDC3899-ND,IRDC3899,Infineon Technologies,BOARD EVAL SUPIRBUCK IR3899,2,0,25.48,0,1,SupIRBuck®,Active,"DC/DC, Step Down","1, Non-Isolated",-,1.2V,9A,12V,Buck,600kHz,Fully Populated,Board(s),IR3899
https://www.infineon.com/dgdl/irdc3897.pdf?fileId=5546d462533600a40153569f8a742c65,//media.digikey.com/Photos/International%20Rectifier%20Photos/IRDC3897.jpg,IRDC3897-ND,IRDC3897,Infineon Technologies,BOARD EVAL SUPIRBUCK IR3897,1,0,25.49,0,1,SupIRBuck®,Active,"DC/DC, Step Down","1, Non-Isolated",-,1.2V,4A,12V,Buck,600kHz,Fully Populated,Board(s),IR3897
https://www.infineon.com/dgdl/irdc3898.pdf?fileId=5546d462533600a40153569f93d52c67,//media.digikey.com/Photos/International%20Rectifier%20Photos/IRDC3898.jpg,IRDC3898-ND,IRDC3898,Infineon Technologies,BOARD EVAL SUPIRBUCK IR3898,1,0,25.93,0,1,SupIRBuck®,Active,"DC/DC, Step Down","1, Non-Isolated",-,1.2V,6A,12V,Buck,600kHz,Fully Populated,Board(s),IR3898
http://www.ti.com/lit/pdf/slvu281,//media.digikey.com/photos/Texas%20Instr%20Photos/TPS54620EVM-374.JPG,296-24566-ND,TPS54620EVM-374,Texas Instruments,EVAL MOD FOR TPS54620,3,3,25.96,0,1,SWIFT™,Active,"DC/DC, Step Down","1, Non-Isolated",-,3.3V,6A,8V ~ 17V,Buck,480kHz,Fully Populated,Board(s),TPS54620
http://www.ti.com/lit/pdf/slvu336,//media.digikey.com/Photos/Texas%20Instr%20Photos/TPS54226EVM-539.JPG,296-31182-ND,TPS54226EVM-539,Texas Instruments,EVAL MODULE FRO TPS54226-539,5,2,25.96,0,1,"SWIFT™, D-CAP2™, Eco-Mode™",Active,"DC/DC, Step Down","1, Non-Isolated",-,1.05V,2A,4.5V ~ 18V,Buck,700kHz,Fully Populated,Board(s),TPS54226
http://www.ti.com/lit/pdf/snva422,//media.digikey.com/Photos/Texas%20Instr%20Photos/LMZ14202EVAL%5ENOPB.jpg,LMZ14202EVAL/NOPB-ND,LMZ14202EVAL/NOPB,Texas Instruments,EVAL BOARD FOR LMZ14202,5,2,25.96,0,1,SIMPLE SWITCHER®,Active,"DC/DC, Step Down","1, Non-Isolated",-,3.3V,2A,6V ~ 42V,Buck,Up to 1MHz,Fully Populated,Board(s),LMZ14202
http://www.ti.com/lit/pdf/slvu444,//media.digikey.com/Photos/Texas%20Instr%20Photos/TPS54429EEVM-608.jpg,296-31202-ND,TPS54429EEVM-608,Texas Instruments,EVAL MODULE FOR TPS54429E-608,5,130,25.96,0,1,"SWIFT™, D-CAP2™",Active,"DC/DC, Step Down","1, Non-Isolated",-,1.05V,4.5A,7V ~ 18V,Buck,700kHz,Fully Populated,Board(s),TPS54429E
http://www.ti.com/lit/pdf/slvu794,//media.digikey.com/Photos/Texas%20Instr%20Photos/TPS54340EVM-182.JPG,296-37061-ND,TPS54340EVM-182,Texas Instruments,MODULE EVAL FOR TPS54340-182,5,2,25.96,0,1,Eco-Mode™,Active,"DC/DC, Step Down","1, Non-Isolated",-,3.3V,3.5A,6V ~ 42V,Buck,600kHz,Fully Populated,Board(s),TPS54340
http://www.ti.com/lit/pdf/slvua15,//media.digikey.com/Photos/Texas%20Instr%20Photos/TPS562209EVM-601.jpg,296-37856-ND,TPS562209EVM-601,Texas Instruments,EVAL BOARD BUCK REG TPS562209,5,35,25.96,0,1,D-CAP2™,Active,"DC/DC, Step Down","1, Non-Isolated",-,1.05V,2A,4.5V ~ 17V,Buck,650kHz,Fully Populated,Board(s),TPS562209
http://www.ti.com/lit/pdf/snvu449,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_LMR16006YEVM.jpg,296-43455-ND,LMR16006XEVM,Texas Instruments,EVAL BOARD FOR LMR16006X,5,2,25.96,0,1,SIMPLE SWITCHER®,Active,"DC/DC, Step Down","1, Non-Isolated",-,5V,600mA,6V ~ 60V,Buck,700kHz,Fully Populated,Board(s),LMR16006
