Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Main Purpose","Outputs and Type","Power - Output","Voltage - Output","Current - Output","Voltage - Input","Regulator Topology","Frequency - Switching","Board Type","Supplied Contents","Utilized IC / Part"
http://www.onsemi.com/pub/Collateral/NCP3170-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/NCP3170AGEVB.JPG,NCP3170AGEVBOS-ND,NCP3170AGEVB,ON Semiconductor,BOARD EVALUATION NCP3170ADR2G,2,0,"75.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","-","3A","4.5V ~ 18V","Buck","500kHz","Fully Populated","Board(s)","NCP3170"
https://datasheets.maximintegrated.com/en/ds/MAX17113EVKIT.pdf,//media.digikey.com/photos/Maxim%20Photos/MAX17113EVKIT+.jpg,MAX17113EVKIT+-ND,MAX17113EVKIT+,Maxim Integrated,EVAL KIT FOR MAX17113,2,0,"75.00000","0","1","-","Active","Special Purpose DC/DC, LCD Supply","4, Non-Isolated","-","3.3V, 16V, 35V, -6V","2A, 1.5A, 100mA, 100mA","10.8V ~ 13.2V","Boost, Buck, Inverting","450kHz","Fully Populated","Board(s)","MAX17113"
https://datasheets.maximintegrated.com/en/ds/MAX8795AEVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX8795AEVKIT+.jpg,MAX8795AEVKIT+-ND,MAX8795AEVKIT+,Maxim Integrated,EVAL KIT FOR MAX8795A,2,0,"75.00000","0","1","-","Active","Special Purpose DC/DC, LCD Supply","8, Non-Isolated","-","7V, 7V, 7V, 7V, 7V, 14V, 25V, -10V","500mA, 130mA, 130mA, 130mA, 130mA, 130mA, 50mA, 20mA","4.5V ~ 5.5V","Boost, Inverting","1.2MHz","Fully Populated","Board(s)","MAX8795A"
https://datasheets.maximintegrated.com/en/ds/MAX1889EVKIT.pdf,//media.digikey.com/photos/Maxim%20Photos/MAX1889EVKIT.jpg,MAX1889EVKIT-ND,MAX1889EVKIT,Maxim Integrated,KIT EVAL MAX1889,2,0,"75.00000","0","1","-","Active","Special Purpose DC/DC, LCD Supply","3, Non-Isolated","-","9V, 20V, -7V","200mA, 10mA, 10mA","2.7V ~ 5.5V","Boost","1MHz","Fully Populated","Board(s)","MAX1889"
http://www.linear.com/docs/36123,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC188A-B.JPG,DC188A-B-ND,DC188A-B,Linear Technology/Analog Devices,BOARD EVAL FOR LT1374CS8,2,90,"75.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V or 5V","4A","5.5V ~ 25V","Buck","500kHz","Fully Populated","Board(s)","LT1374-SYNC"
http://www.linear.com/docs/36203,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC239A.JPG,DC239A-ND,DC239A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC1502CMS8,2,132,"75.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","3.3V","10mA","0.9V ~ 1.8V","Boost","-","Fully Populated","Board(s)","LTC1502-3.3"
http://www.linear.com/docs/36536,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC422A-B.jpg,DC422A-B-ND,DC422A-B,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3405ES6,2,63,"75.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.8V","250mA","2.65V ~ 6V","Buck","1.5MHz","Fully Populated","Board(s)","LTC3405"
http://www.linear.com/docs/36679,//media.digikey.com/photos/Linear%20Tech%20Photos/DC479A.JPG,DC479A-ND,DC479A,Linear Technology/Analog Devices,BOARD EVAL FOR LT3781EG,2,156,"75.00000","0","1","-","Active","DC/DC, Step Down","1, Isolated","-","3.3V","15A","36V ~ 72V","Forward Converter","240kHz","Fully Populated","Board(s)","LT1783, LT3781, LTC1698"
http://www.linear.com/docs/36682,//media.digikey.com/photos/Linear%20Tech%20Photos/DC480A-D.JPG,DC480A-D-ND,DC480A-D,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3405AES6,2,54,"75.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.8V","300mA","2.5V ~ 5.5V","Buck","1.5MHz","Fully Populated","Board(s)","LTC3405A-1.8"
http://www.linear.com/docs/36978,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC617A.JPG,DC617A-ND,DC617A,Linear Technology/Analog Devices,BOARD EVAL FOR LT3781EG,2,100,"75.00000","0","1","-","Active","DC/DC Converter","1, Isolated","-","2.5V","20A","36V ~ 72V","Forward Converter","240Hz","Fully Populated","Board(s)","LT3781, LTC1698"
http://www.linear.com/docs/36987,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC623A.JPG,DC623A-ND,DC623A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3801ES6,2,328,"75.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","2.5V","1A","2.5V ~ 9.8V","Buck","550kHz","Fully Populated","Board(s)","LTC3801"
https://datasheets.maximintegrated.com/en/ds/MAX15039EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX15039EVKIT+.jpg,MAX15039EVKIT+-ND,MAX15039EVKIT+,Maxim Integrated,EVALUATION KIT FOR MAX15039,7,0,"76.50000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","0.6V ~ 4.5V","6A","2.9V ~ 5.5V","Buck","-","Fully Populated","Board(s)","MAX15039"
http://www.ti.com/lit/pdf/snvu162,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_LM3269EVM%5ENOPB.jpg,296-45738-ND,LM3269EVM/NOPB,Texas Instruments,MODULE EVAL FOR LM3269,3,2,"77.88000","0","1","-","Active","DC/DC, Step Up or Down","1, Non-Isolated","-","0.6V ~ 4.2V","750mA","2.7V ~ 5.5V","Buck-Boost","2.4MHz","Fully Populated","Board(s)","LM3269"
http://www.ti.com/lit/pdf/snva098,//media.digikey.com/Photos/Texas%20Instr%20Photos/LM3670MF-1.8EV.jpg,LM3670MF-1.8EV-ND,LM3670MF-1.8EV,Texas Instruments,BOARD EVALUATION LM3670MF-1.8,2,22,"77.88000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.8V","350mA","2.5V ~ 5.5V","Buck","1MHz","Fully Populated","Board(s)","LM3670"
http://www.ti.com/lit/pdf/slvu691,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_TPS65320EVM.jpg,296-45960-ND,TPS65320EVM,Texas Instruments,EVALUATION BOARD FOR TPS65320,5,0,"79.61000","0","1","-","Not For New Designs","DC/DC, Step Down with LDO","2, Non-Isolated","-","3.3V, 5V","3.2A, 280mA","3.6V ~ 40V","Buck","110kHz, 400kHz, 2.1MHz","Fully Populated","Board(s)","TPS65320"
http://www.onsemi.com/pub/Collateral/NCV8843-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/NCV8843MNR2GEVB.jpg,NCV8843MNR2GEVBOS-ND,NCV8843MNR2GEVB,ON Semiconductor,EVAL BOARD FOR NCV8843MNR2G,2,0,"81.25000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","1A","5V ~ 16V","Buck","340kHz","Fully Populated","Board(s)","NCV8843"
http://www.ti.com/lit/pdf/snva102,//media.digikey.com/Photos/Texas%20Instr%20Photos/LM2743EVAL%5ENOPB.JPG,LM2743EVAL/NOPB-ND,LM2743EVAL/NOPB,Texas Instruments,BOARD EVALUATION LM2743,2,23,"82.03000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.2V","3.5A","8V ~ 14V","Buck","1MHz","Fully Populated","Board(s)","LM2743"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STEVAL-CBL003V1.pdf,//media.digikey.com/photos/STMicro%20Photos/STEVAL-CBL003V1.JPG,497-8336-ND,STEVAL-CBL003V1,STMicroelectronics,BOARD EVAL BASED ON LNBH23,15,0,"82.50000","0","1","-","Active","Special Purpose DC/DC, LNB","1, Non-Isolated","-","13V ~ 18V","-","8V ~ 15V","Boost","220kHz","Fully Populated","Board(s)","LNBH23"
https://datasheets.maximintegrated.com/en/ds/MAX15038EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX15038EVKIT+.jpg,MAX15038EVKIT+-ND,MAX15038EVKIT+,Maxim Integrated,EVALUATION KIT FOR MAX15038,2,0,"82.88000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.8V","4A","2.9V ~ 5.5V","Buck","1MHz","Fully Populated","Board(s)","MAX15038"
https://www.intel.com/content/dam/www/programmable/us/en/pdfs/literature/ds/em2120_13149.pdf,-,544-3368-ND,EVB-EM2120H01QI,Intel,EVALUATION BOARD FOR EM2120H01QI,19,0,"85.00000","0","1","Enpirion®","Active","DC/DC, Step Down","1, Non-Isolated","-","1.325V ~ 5V","20A","4.5V ~ 16V","Buck","-","Fully Populated","Board(s)","EM2120H01QI"
https://www.intel.com/content/dam/www/programmable/us/en/pdfs/literature/ug/em2130qi_evb_user_guide.pdf,//media.digikey.com/Photos/Altera%20Photos/MFG_EVB-EM2130.jpg,544-3363-ND,EVB-EM2130H01QI,Intel,EVALUATION BOARD FOR EM2130H01QI,5,0,"85.00000","0","1","Enpirion®","Active","DC/DC, Step Down","1, Non-Isolated","-","1.35V ~ 3.6V","30A","4.5V ~ 16V","Buck","-","Fully Populated","Board(s)","EM2130H01QI"
//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/SI3460-EVB_UG.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/SI3460-EVB.jpg,336-1842-ND,SI3460-EVB,Silicon Labs,BOARD EVAL POE FOR SI3460,4,0,"87.50000","0","1","-","Active","Special Purpose DC/DC, Power Over Ethernet","1, Non-Isolated","-","-48V","45mA","11V ~ 16V","Boost","250kHz","Fully Populated","Board(s)","Si3460"
https://www.allegromicro.com/~/media/Files/Datasheets/A8650-Datasheet.ashx,//media.digikey.com/Photos/Allegro%20Microsystems/APEK8650KLY-01-MH.JPG,620-1549-ND,APEK8650KLY-01-MH-DK,"Allegro MicroSystems, LLC",BOARD DEMO FOR A8650,5,0,"93.75000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","-","2A","2.5V ~ 5.5V","Buck","-","Fully Populated","Board(s)","A8650"
http://www.st.com/content/ccc/resource/technical/document/data_brief/group0/64/8c/8b/b9/47/99/45/f2/DM00344680/files/DM00344680.pdf/jcr:content/translations/en.DM00344680.pdf,//media.digikey.com/Photos/STMicro%20Photos/STEVAL-ISA181V1.jpg,497-17061-ND,STEVAL-ISA181V1,STMicroelectronics,EVAL BOARD FOR VIPER0P,5,0,"93.75000","0","1","VIPer™ plus","Active","AC/DC, Primary Side","1, Isolated","7.2W","12V","600mA","85 ~ 265 VAC","Flyback","120kHz","Fully Populated","Board(s)","VIPer0P"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/NCP5425.pdf,//media.digikey.com/Photos/On%20Semi%20Photos/NCP5425SOEVB.jpg,NCP5425SOEVBOS-ND,NCP5425SOEVB,ON Semiconductor,EVAL BOARD FOR NCP5425SO,3,0,"93.75000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","0.8V","30A","4.6V ~ 12V","Buck","300kHz","Fully Populated","Board(s)","NCP5425"
https://www.onsemi.com/pub/Collateral/NCP1010-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/NCP1012GEVB.jpg,NCP1012GEVBOS-ND,NCP1012GEVB,ON Semiconductor,EVAL BOARD FOR NCP1012G,2,0,"93.75000","0","1","-","Active","AC/DC, Primary Side","1, Isolated","-","12V","-","230VAC","Flyback","100kHz","Fully Populated","Board(s)","NCP1012"
https://datasheets.maximintegrated.com/en/ds/MAX17497AEVKIT.pdf,//media.digikey.com/photos/Maxim%20Photos/MAX17497AEVKIT%23.jpg,MAX17497AEVKIT#-ND,MAX17497AEVKIT#,Maxim Integrated,EVAL KIT FOR MAX17497,2,17,"93.75000","0","1","-","Active","AC/DC, Primary Side","2, Non-Isolated","-","3.3V, 12V","600mA, 300mA","85 ~ 265 VAC","Flyback","250kHz","Fully Populated","Board(s)","MAX17497A"
http://www.linear.com/docs/37170,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC701A.jpg,DC701A-ND,DC701A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3407EDD,6,100,"100.00000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","-","600mA, 600mA","2.5V ~ 5.5V","Buck","1.5MHz","Fully Populated","Board(s)","LTC3407"
http://www.linear.com/docs/35497,//media.digikey.com/photos/Linear%20Tech%20Photos/DC1176A.JPG,DC1176A-ND,DC1176A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3411AEDD,5,217,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.8V, 2.5V or 3.3V","1.25A","2.5V ~ 5.5V","Buck","1MHz","Fully Populated","Board(s)","LTC3411A"
http://www.linear.com/docs/36967,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC613A.JPG,DC613A-ND,DC613A,Linear Technology/Analog Devices,BOARD EVAL FOR LT3435IFE,5,97,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","2A","6.75V ~ 28V","Buck","500kHz","Fully Populated","Board(s)","LT3435"
http://www.linear.com/docs/37642,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC878A.jpg,DC878A-ND,DC878A,Linear Technology/Analog Devices,EVAL BOARD BOOST REG LTC3458L,4,18,"100.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","5V","900mA","2V ~ 5V","Boost","1MHz","Fully Populated","Board(s)","LTC3458L"
http://www.linear.com/docs/38352,//media.digikey.com/photos/Linear%20Tech%20Photos/DC1610A.JPG,DC1610A-ND,DC1610A,Linear Technology/Analog Devices,DEMO BOARD FOR LTC3604EUD,4,224,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.2V","2.5A","3.6V ~ 15V","Buck","1MHz","Fully Populated","Board(s)","LTC3604"
http://www.onsemi.com/pub/Collateral/NCP3063-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/NCP3063DIPBCKEVB.jpg,NCP3063DIPBCKEVBOS-ND,NCP3063DIPBCKEVB,ON Semiconductor,EVAL BOARD FOR NCP3063DIPBCK,3,0,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","800mA","7V ~ 15V","Buck","250kHz","Fully Populated","Board(s)","NCP3063"
http://www.onsemi.com/pub/Collateral/NCP3063-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/NCP3063DIPINVEVB.jpg,NCP3063DIPINVEVBOS-ND,NCP3063DIPINVEVB,ON Semiconductor,EVAL BOARD FOR NCP3063DIPINV,3,0,"100.00000","0","1","-","Active","DC/DC, Negative Inverter","1, Non-Isolated","-","-12V","-","4.5V ~ 6V","Inverting","250kHz","Fully Populated","Board(s)","NCP3063"
http://www.linear.com/docs/35029,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC088A.jpg,DC088A-ND,DC088A,Linear Technology/Analog Devices,EVAL BOARD BOOST REG LT1304-5,3,73,"100.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","5.05V","500mA","1.65V ~ 5.5V","Boost","-","Fully Populated","Board(s)","LT1304-5"
http://www.linear.com/docs/39581,//media.digikey.com/photos/Linear%20Tech%20Photos/DC1171A-B.JPG,DC1171A-B-ND,DC1171A-B,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3851EGN,3,147,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.5V","15A","4.5V ~ 14V","Buck","400kHz","Fully Populated","Board(s)","LTC3851"
http://www.linear.com/docs/37978,//media.digikey.com/photos/Linear%20Tech%20Photos/DC143A-E.JPG,DC143A-E-ND,DC143A-E,Linear Technology/Analog Devices,BOARD EVAL FOR LTC1475CMS8,3,13,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","300mA","3.3V ~ 18V","Buck","-","Fully Populated","Board(s)","LTC1475-3.3"
http://www.linear.com/docs/38520,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1578A-A.jpg,DC1578A-A-ND,DC1578A-A,Linear Technology/Analog Devices,BOARD EVAL FOR LT3695EMSE,3,85,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","1A","4.5V ~ 36V","Buck","800kHz","Fully Populated","Board(s)","LT3695-3.3"
http://www.linear.com/docs/36229,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC250A-A.JPG,DC250A-A-ND,DC250A-A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC1503CMS8,3,64,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.8V","100mA","2.4V ~ 6V","Buck","600kHz","Fully Populated","Board(s)","LTC1503-1.8"
http://www.linear.com/docs/36229,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC250A-B.JPG,DC250A-B-ND,DC250A-B,Linear Technology/Analog Devices,BOARD EVAL FOR LTC1503CMS8,3,49,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","2V","100mA","2.4V ~ 6V","Buck","600kHz","Fully Populated","Board(s)","LTC1503-2"
http://www.linear.com/docs/36539,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC423B.jpg,DC423B-ND,DC423B,Linear Technology/Analog Devices,BOARD EVAL FOR LT1956EFE,3,79,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","1A","7.5V ~ 25V","Buck","500kHz","Fully Populated","Board(s)","LT1956"
http://www.linear.com/docs/37558,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC849A.jpg,DC849A-ND,DC849A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3499EDD,3,88,"100.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","3.3V or 5V","250mA","1.8V ~ 4.2V","Boost","1.2MHz","Fully Populated","Board(s)","LTC3499"
http://www.linear.com/docs/37603,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC863A-A.jpg,DC863A-A-ND,DC863A-A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3203B,3,64,"100.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","3.3V","500mA","2.7V ~ 5.5V","Boost","900kHz, 1MHz","Fully Populated","Board(s)","LTC3203B"
http://www.linear.com/docs/36841,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC543A.JPG,DC543A-ND,DC543A,Linear Technology/Analog Devices,EVAL BOARD FOR LTC2920,3,62,"100.00000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","3.3V, 5V","12A, 12A","7V ~ 24V","Buck","-","Fully Populated","Board(s)","LTC1628, LTC2920-2"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/NCP1521BEVB.pdf,//media.digikey.com/Photos/On%20Semi%20Photos/NCP1521BEVB.jpg,NCP1521BEVBOS-ND,NCP1521BEVB,ON Semiconductor,EVAL BOARD FOR NCP1521B,2,0,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","0.9V ~ 3.3V","600mA","3.6V","Buck","1.5MHz","Fully Populated","Board(s)","NCP1521"
http://www.onsemi.com/pub/Collateral/NCP3063-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/NCP3063DFBSTGEVB.jpg,NCP3063DFBSTGEVBOS-ND,NCP3063DFBSTGEVB,ON Semiconductor,EVAL BOARD FOR NCP3063DFBSTG,2,0,"100.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","24V","350mA","12V","Boost","-","Fully Populated","Board(s)","NCP3063"
http://www.onsemi.com/pub/Collateral/NCP3063-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/NCP3063SMDBCKEVB.jpg,NCP3063SMDBCKEVBOS-ND,NCP3063SMDBCKEVB,ON Semiconductor,EVAL BOARD FOR NCP3063SMDBCK,2,0,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","800mA","7V ~ 15V","Buck","250kHz","Fully Populated","Board(s)","NCP3063"
http://www.linear.com/docs/2780,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC097A-A.jpg,DC097A-A-ND,DC097A-A,Linear Technology/Analog Devices,EVAL BOARD BOOST REG LT1307,2,0,"100.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","3V","-","-","Boost","600kHz","Fully Populated","Board(s)","LT1307"
http://www.linear.com/docs/39258,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1432A-B.JPG,DC1432A-B-ND,DC1432A-B,Linear Technology/Analog Devices,EVAL BOARD BUCK REG LTC3851A-1,2,29,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.5V","15A","4.5V ~ 14V","Buck","350kHz","Fully Populated","Board(s)","LTC3851A-1"
http://www.linear.com/docs/36212,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC242A.jpg,DC242A-ND,DC242A,Linear Technology/Analog Devices,BOARD EVAL FOR LT1777CS,2,113,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V or 5V","500mA","7.4V ~ 48V","Buck","100kHz","Fully Populated","Board(s)","LT1777"
http://www.linear.com/docs/36319,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC309A.JPG,DC309A-ND,DC309A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC1773EMS,2,306,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.5V, 1.8V, 2.5V or 3.3V","3A","2.8V ~ 8.5V","Buck","750kHz","Fully Populated","Board(s)","LTC1773"
http://www.linear.com/docs/36562,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC432B.jpg,DC432B-ND,DC432B,Linear Technology/Analog Devices,BOARD EVAL FOR LTC1875EGN,2,94,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.8V, 2.5V or 3.3V","1.5A","2.65V ~ 6V","Buck","550kHz","Fully Populated","Board(s)","LTC1875"
http://www.linear.com/docs/36664,//media.digikey.com/photos/Linear%20Tech%20Photos/DC474A.JPG,DC474A-ND,DC474A,Linear Technology/Analog Devices,BOARD EVAL FOR LT1374CFE,2,219,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V or 5V","4A","5V ~ 25V","Buck","500kHz","Fully Populated","Board(s)","LT1374"
http://www.linear.com/docs/37023,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC639A.JPG,DC639A-ND,DC639A,Linear Technology/Analog Devices,BOARD EVAL FOR LT1977IFE,2,171,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","1A","4V ~ 36V","Buck","500kHz","Fully Populated","Board(s)","LT1977"
https://www.power.com/sites/default/files/PDFFiles/epr86.pdf,//media.digikey.com/photos/Power%20Integrations%20Photos/DAK-86.JPG,596-1195-ND,DAK-86,Power Integrations,KIT REF DES DPA 6.6W DC-DC CONV,5,0,"101.00000","0","1","DPA-Switch®","Active","Special Purpose DC/DC, Power Over Ethernet","1, Isolated","6.6W","3.3V","2A","33V ~ 57V","Flyback","400kHz","Fully Populated","Board(s)","DPA423, DPA424, DPA425"
http://www.ti.com/lit/pdf/sluu240,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_TPS51120EVM-001.jpg,296-19608-ND,TPS51120EVM-001,Texas Instruments,EVALUATION MODULE FOR TPS51120,5,14,"102.80000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","3.3V, 5V","6A, 6A","8V ~ 25V","Buck","280kHz, 430kHz","Fully Populated","Board(s)","TPS51120"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm10506,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_LM10506EVAL.jpg,296-45714-ND,LM10506EVAL/NOPB,Texas Instruments,BOARD EVAL FOR LM10506,5,2,"102.80000","0","1","-","Active","DC/DC, Step Down with LDO","4, Non-Isolated","-","-","1.3A, 600mA, 400mA, 100mA","3V ~ 5.5V","Buck","2MHz","Fully Populated","Board(s)","LM10506"
http://www.ti.com/lit/pdf/slvu690,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_TPS62366AEVM-757.jpg,296-45950-ND,TPS62366AEVM-757,Texas Instruments,EVAL MODULE FOR TPS62366A-757,5,92,"102.80000","0","1","DCS-Control™","Active","DC/DC, Step Down","1, Non-Isolated","-","0.5V ~ 1.77V","4A","2.5V ~ 5.5V","Buck","2.5MHz","Fully Populated","Board(s)","TPS62366A"
http://www.ti.com/lit/pdf/sluu443,//media.digikey.com/Photos/Texas%20Instr%20Photos/UCD9224EVM-464.JPG,296-31347-ND,UCD9224EVM-464,Texas Instruments,EVAL MODULE FOR UCD9224-464,4,36,"102.80000","0","1","Powertrain™","Active","DC/DC, Step Up","2, Non-Isolated","-","0.7V ~ 3.6V","10A, 10A","4.5V ~ 14V","Buck","Up to 2MHz","Fully Populated","Board(s)","UCD9224"
http://www.ti.com/lit/pdf/slvu457,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_TPS43330EVM.jpg,296-45921-ND,TPS43330EVM,Texas Instruments,EVAL MODULE FOR TPS43330,3,3,"102.80000","0","1","-","Active","DC/DC, Step Up or Down","1, Non-Isolated","-","-","-","2V ~ 40V","Buck-Boost","150kHz ~ 600kHz","Fully Populated","Board(s)","TPS43330"
http://www.ti.com/lit/pdf/sluu087,//media.digikey.com/Photos/Texas%20Instr%20Photos/UCC3809EVM.jpg,296-12294-ND,UCC3809EVM,Texas Instruments,EVAL MOD FOR UCC3809/2809,2,21,"102.80000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","3.3A","32V ~ 75V","Buck","380kHz","Fully Populated","Board(s)","UCC3809"
http://www.ti.com/lit/pdf/snva057,//media.digikey.com/Photos/Texas%20Instr%20Photos/LM2727EVAL.jpg,LM2727EVAL-ND,LM2727EVAL,Texas Instruments,BOARD EVALUATION LM2727,2,23,"102.80000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","4A","2.2V ~ 16V","Buck","800kHz","Fully Populated","Board(s)","LM2727"
http://www.onsemi.com/pub/Collateral/EVBUM2066-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/NCV8871BSTGEVB.jpg,NCV8871BSTGEVBOS-ND,NCV8871BSTGEVB,ON Semiconductor,BOARD EVAL NCV8871BST BOOST CTLR,4,0,"106.25000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","18V","9A","13.2V","Boost","170kHz","Fully Populated","Board(s)","NCV8871"
https://www.allegromicro.com/~/media/Files/Datasheets/A8651-Datasheet.ashx,//media.digikey.com/Photos/Allegro%20Microsystems/APEK8651KLP-01-MH.jpg,620-1550-ND,APEK8651KLP-01-MH-DK,"Allegro MicroSystems, LLC",BOARD DEMO FOR A8651,5,0,"112.50000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","-","2A, 2A","2.5V ~ 5.5V","Buck","-","Fully Populated","Board(s)","A8651"
